feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline
h1_close_return_1_31,"(-0.00458, -0.000521]",-0.0035829798772103,-0.0005217559341686,99,0.056939732283353806,0.17525793612003326,0.053674712777137756,0.1667497158050537,-0.008508220314979553,0.45454545454545453,0.5555555555555556,-0.10101010101010105,0.5151515151515151,0.5555555555555556,0.4727272727272727,0.4318181818181818,0.008428674191236496,0.045232318341732025,0.04345876723527908,0.22856774926185608,-0.07315584091397878,0.0,-0.008508240540671829
h1_close_return_1_31,"(-0.000521, 7.72e-05]",-0.0005200834670539,7.678230935592723e-05,98,0.04583961144089699,0.16394977271556854,0.04720861464738846,0.16760806739330292,0.003658294677734375,0.5408163265306123,0.5,0.04081632653061229,0.40816326530612246,0.5,0.4489795918367347,0.6326530612244898,-0.006036748643964529,-0.002653059083968401,0.0384540781378746,0.21704289317131042,0.16523508351502905,0.0,0.0036582777998885297
h1_close_return_1_31,"(7.72e-05, 0.000655]",7.768699908061727e-05,0.0006453210961332,98,0.03654106333851814,0.14998745918273926,0.03563741222023964,0.14448018372058868,-0.005507275462150574,0.47959183673469385,0.6122448979591837,-0.13265306122448983,0.37755102040816324,0.6122448979591837,0.38333333333333336,0.631578947368421,-0.004887013230472803,0.02886734902858734,0.03302517160773277,0.18755382299423218,0.06985742614374961,0.0,-0.005507265027536419
h1_close_return_1_31,"(0.000655, 0.00722]",0.0006585897051343,0.0072205660304309,99,0.06378689408302307,0.1962321549654007,0.06067595258355141,0.19556406140327454,-0.0006680935621261597,0.5454545454545454,0.5656565656565656,-0.02020202020202022,0.37373737373737376,0.5656565656565656,0.42857142857142855,0.6976744186046512,-0.009374755434691906,0.02758585847914219,0.03610735386610031,0.24549615383148193,-0.04787195824910552,0.0,-0.0006681240417740612
h1_ma_gap_sma20_31,"(-1.0259999999999998, -0.0886]",-1.0251499999999965,-0.0888499999999794,99,0.04631685093045235,0.16702713072299957,0.046066317707300186,0.16542913019657135,-0.0015980005264282227,0.494949494949495,0.6767676767676768,-0.18181818181818182,0.3333333333333333,0.6767676767676768,0.373134328358209,0.75,-0.003991582430899143,0.06262625753879547,0.038804225623607635,0.20740310847759247,0.1641941466804901,0.0,-0.0015979846092787728
h1_ma_gap_sma20_31,"(-0.0886, 0.107]",-0.0878999999999905,0.1067999999999926,98,0.04226699471473694,0.1627841591835022,0.037892092019319534,0.15612874925136566,-0.006655409932136536,0.47959183673469385,0.5408163265306123,-0.061224489795918435,0.3877551020408163,0.5408163265306123,0.37735849056603776,0.6,-0.004195110872387886,0.035030607134103775,0.03926798328757286,0.1926875114440918,-0.135987170694791,0.0,-0.00665540385002992
h1_ma_gap_sma20_31,"(0.107, 0.281]",0.1075000000000159,0.2809000000000026,98,0.05851166695356369,0.17247630655765533,0.0581495501101017,0.1717124879360199,-0.000763818621635437,0.5204081632653061,0.5408163265306123,-0.020408163265306145,0.42857142857142855,0.5408163265306123,0.4528301886792453,0.6,-0.006203644908964634,0.014663263224065304,0.037310320883989334,0.241032674908638,0.07853761047512343,0.0,-0.0007638131857526536
h1_ma_gap_sma20_31,"(0.281, 1.286]",0.2811000000000092,1.286249999999967,99,0.0561976321041584,0.18335509300231934,0.055222030729055405,0.18129070103168488,-0.0020643919706344604,0.5252525252525253,0.47474747474747475,0.05050505050505055,0.5252525252525253,0.47474747474747475,0.5531914893617021,0.5,0.002525795018300414,-0.01305050402879715,0.038294631987810135,0.23410236835479736,0.017590282960474227,0.0,-0.0020644151125893467
h1_ma_gap_sma50_31,"(-1.051, -0.0898]",-1.0503599999999835,-0.0912600000000054,99,0.06073266267776489,0.1966019570827484,0.05769142881035805,0.19261690974235535,-0.003985047340393066,0.494949494949495,0.6363636363636364,-0.14141414141414138,0.47474747474747475,0.6363636363636364,0.47619047619047616,0.5277777777777778,0.007485935930162668,0.05676767975091934,0.04103698581457138,0.2350616455078125,-0.07080325114318649,0.0,-0.003985058243452301
h1_ma_gap_sma50_31,"(-0.0898, 0.251]",-0.0855600000000151,0.2504200000000196,98,0.04354216158390045,0.14603197574615479,0.04247751086950302,0.14651259779930115,0.0004806220531463623,0.5204081632653061,0.5816326530612245,-0.061224489795918324,0.42857142857142855,0.5816326530612245,0.45614035087719296,0.6097560975609756,0.0021921186707913876,0.0340714268386364,0.03500743955373764,0.2043672651052475,0.03254190720817776,0.0,0.0004806194587477612
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.06404586881399155,0.19567260146141052,0.06403215229511261,0.1936284601688385,-0.0020441412925720215,0.5,0.4897959183673469,0.010204081632653073,0.4387755102040816,0.4897959183673469,0.4375,0.56,-0.0055415634997189045,0.0028571418952196836,0.03245417773723602,0.2530050277709961,0.06634304648154175,0.0,-0.0020441420528353434
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.03504122793674469,0.14740124344825745,0.033234626054763794,0.1419273465871811,-0.005473896861076355,0.5050505050505051,0.5252525252525253,-0.02020202020202022,0.3333333333333333,0.5252525252525253,0.34615384615384615,0.6808510638297872,-0.015929823741316795,0.0054444423876702785,0.040862083435058594,0.18229320645332336,0.021221755826470484,0.0,-0.005473887491406821
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.06308368593454361,0.20102441310882568,0.05842500925064087,0.1967562735080719,-0.004268139600753784,0.5050505050505051,0.6262626262626263,-0.12121212121212122,0.5353535353535354,0.6262626262626263,0.532258064516129,0.4594594594594595,0.009208904579281807,0.052636366337537766,0.03946502134203911,0.23744139075279236,-0.17404607247087614,0.0,-0.004268176355069939
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.037366244941949844,0.1478559374809265,0.03690433129668236,0.14810623228549957,0.0002502948045730591,0.5102040816326531,0.5408163265306123,-0.030612244897959218,0.3163265306122449,0.5408163265306123,0.33962264150943394,0.7111111111111111,-0.004289885982871056,0.004877550061792135,0.03416610136628151,0.19208848476409912,0.05966111697193372,0.0,0.00025030675021057086
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.07156603038311005,0.19538377225399017,0.07140570878982544,0.19317376613616943,-0.0022100061178207397,0.4897959183673469,0.5510204081632653,-0.061224489795918324,0.4897959183673469,0.5510204081632653,0.48148148148148145,0.5,-0.0008186404011212289,0.04501020163297653,0.035123903304338455,0.2645580768585205,0.09464354624424963,0.0,-0.0022099791379759466
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.031359538435935974,0.14145918190479279,0.030718853697180748,0.13666057586669922,-0.004798606038093567,0.5151515151515151,0.5151515151515151,0.0,0.3333333333333333,0.5151515151515151,0.35294117647058826,0.6875,-0.015911482274532318,-0.0032525279093533754,0.04078441485762596,0.17494410276412964,0.07494884175859033,0.0,-0.004798621099178842
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.04579978063702583,0.16271644830703735,0.043928541243076324,0.15640656650066376,-0.006309881806373596,0.4444444444444444,0.5959595959595959,-0.1515151515151515,0.24242424242424243,0.5959595959595959,0.23728813559322035,0.75,-0.015783995389938354,0.027797983959317207,0.03180387243628502,0.2085961252450943,0.04698665434934702,0.0,-0.006309879539214606
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.04508240520954132,0.16498610377311707,0.04260510206222534,0.16235773265361786,-0.0026283711194992065,0.5306122448979592,0.6326530612244898,-0.10204081632653061,0.32653061224489793,0.6326530612244898,0.3870967741935484,0.7777777777777778,-0.013998696580529213,0.04868367314338684,0.036401744931936264,0.2022387683391571,0.07282741591983373,0.0,-0.002628354992413404
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.03875473141670227,0.15073135495185852,0.040281228721141815,0.1550225168466568,0.004291161894798279,0.5612244897959183,0.5102040816326531,0.05102040816326525,0.4387755102040816,0.5102040816326531,0.5,0.625,-0.00033594705746509135,0.020438773557543755,0.03647777438163757,0.2002776712179184,0.21343847365394594,0.0,0.004291162350956278
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07348509877920151,0.2070114016532898,0.07038222998380661,0.200668603181839,-0.006342798471450806,0.48484848484848486,0.494949494949495,-0.01010101010101011,0.6666666666666666,0.494949494949495,0.6530612244897959,0.32,0.01821434125304222,0.0025454554706811905,0.039231445640325546,0.26525214314460754,-0.06447031688746101,0.0,-0.006342806956834266
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.0490851104259491,0.16281306743621826,0.04995504766702652,0.16447794437408447,0.001664876937866211,0.58,0.5,0.07999999999999996,0.3,0.5,0.38,0.78,-0.01411991473287344,0.009029999375343323,0.030764862895011902,0.2235003262758255,0.17086144971845144,0.0,0.0016648675221949763
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.04827214404940605,0.1686559021472931,0.04795064032077789,0.1599428504705429,-0.008713051676750183,0.4020618556701031,0.6185567010309279,-0.21649484536082475,0.4536082474226804,0.6185567010309279,0.38333333333333336,0.43243243243243246,-0.003364118980243802,0.045494843274354935,0.033128201961517334,0.2156367301940918,0.11980758682691593,0.0,-0.008713056573394645
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.04960183799266815,0.17260855436325073,0.04774985462427139,0.1730843335390091,0.0004757791757583618,0.5306122448979592,0.6224489795918368,-0.09183673469387754,0.41836734693877553,0.6224489795918368,0.45901639344262296,0.6486486486486487,-0.0018092166865244508,0.05252040550112724,0.03694922849535942,0.21380771696567535,0.02714280796499881,0.0,0.00047578505829584607
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.05629649758338928,0.18168482184410095,0.051650743931531906,0.17706254124641418,-0.004622280597686768,0.5050505050505051,0.494949494949495,0.01010101010101011,0.5050505050505051,0.494949494949495,0.5102040816326531,0.5,0.007590133231133223,-0.006919194478541613,0.047941118478775024,0.22681665420532227,-0.10768195189265035,0.0,-0.00462230345742269
