true_direction,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
DOWN,174,0.05099873244762421,0.17943814396858215,0.046554144471883774,0.17113268375396729,-0.008305460214614868,0.43103448275862066,0.0,0.43103448275862066,0.5689655172413793,0.0,0.0,0.43103448275862066,0.01519516110420227,-0.16373564302921295,0.04036284610629082,0.13140679895877838,-0.008069019595591323,0.0,-0.008305444553408816,0.7194937467575073,0.5,0.5,0.0,0.5,0.5083184242248535,0.06688965857028961,34,0.19540229885057472
UP,220,0.05153190344572067,0.165718674659729,0.051541849970817566,0.16671191155910492,0.0009932368993759155,0.5681818181818182,1.0,-0.43181818181818177,0.5681818181818182,1.0,0.5681818181818182,0.0,0.012876557186245918,0.17394544184207916,0.03957090899348259,0.1542837768793106,-0.01796650224431022,0.0,0.0009932377724908318,0.7099094390869141,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,0.4953376352787018,0.06057541072368622,56,0.2545454545454545
