feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.0638108178973198,0.195217564702034,0.06403215229511261,0.1936284601688385,-0.0015891045331954956,0.5204081632653061,0.4897959183673469,0.030612244897959218,0.6632653061224489,0.4897959183673469,0.6875,0.36,0.016722194850444794,0.0028571418952196836,0.032707579433918,0.2530050277709961,0.08838233847086299,0.0,-0.0015891291562239694,0.6737335324287415,0.65625,0.71875,0.875,0.4375,0.5142202973365784,0.04482140392065048,32,0.32653061224489793
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.03572574257850647,0.14586055278778076,0.033234626054763794,0.1419273465871811,-0.00393320620059967,0.5555555555555556,0.5252525252525253,0.030303030303030276,0.7878787878787878,0.5252525252525253,0.8269230769230769,0.2553191489361702,0.03375926986336708,0.0054444423876702785,0.04003531485795975,0.18229320645332336,-0.006191876326328039,0.0,-0.003933198194988452,0.7248595356941223,0.5,0.9285714285714286,0.875,0.0,0.5886421203613281,0.05186786130070686,14,0.1414141414141414
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.06511889398097992,0.20559266209602356,0.05842500925064087,0.1967562735080719,-0.00883638858795166,0.42424242424242425,0.6262626262626263,-0.20202020202020204,0.3333333333333333,0.6262626262626263,0.3064516129032258,0.6216216216216216,-0.007353831548243761,0.052636366337537766,0.03448650613427162,0.23744139075279236,-0.2413338558958466,0.0,-0.008836422150841712,0.7423842549324036,0.3076923076923077,0.0,0.0,1.0,0.4460882842540741,0.036389537155628204,26,0.26262626262626265
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.03731115907430649,0.14711421728134155,0.03690433129668236,0.14810623228549957,0.00099201500415802,0.5204081632653061,0.5408163265306123,-0.020408163265306145,0.3877551020408163,0.5408163265306123,0.41509433962264153,0.6444444444444445,0.0017966837622225285,0.004877550061792135,0.03363201022148132,0.19208848476409912,0.05629970323151928,0.0,0.0009920148996218144,0.7160978317260742,0.47619047619047616,0.38095238095238093,0.38461538461538464,0.625,0.48810726404190063,0.033484090119600296,21,0.21428571428571427
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.06980841606855392,0.1929440051317215,0.07140570878982544,0.19317376613616943,0.000229761004447937,0.5612244897959183,0.5510204081632653,0.010204081632653073,0.7448979591836735,0.5510204081632653,0.7777777777777778,0.29545454545454547,0.026841916143894196,0.04501020163297653,0.03671920672059059,0.2645580768585205,0.09578298086437081,0.0,0.00022976132755985024,0.6864873766899109,0.6206896551724138,0.7241379310344828,0.7777777777777778,0.36363636363636365,0.5088108777999878,0.04722430184483528,29,0.29591836734693877
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.03299301862716675,0.14142383635044098,0.030718853697180748,0.13666057586669922,-0.00476326048374176,0.5252525252525253,0.5151515151515151,0.010101010101010166,0.8080808080808081,0.5151515151515151,0.8235294117647058,0.20833333333333334,0.0343257300555706,-0.0032525279093533754,0.039049889892339706,0.17494410276412964,0.0402137088354063,0.0,-0.004763265855309338,0.712109386920929,0.5,1.0,1.0,0.0,0.6012620329856873,0.03183126449584961,14,0.1414141414141414
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.0450880266726017,0.16139082610607147,0.043928541243076324,0.15640656650066376,-0.004984259605407715,0.4444444444444444,0.5959595959595959,-0.1515151515151515,0.4444444444444444,0.5959595959595959,0.4067796610169492,0.5,0.0034893963020294905,0.027797983959317207,0.03308941796422005,0.2085961252450943,0.007978331064952571,0.0,-0.004984260781320059,0.7266058325767517,0.47058823529411764,0.5294117647058824,0.5,0.4,0.4931461215019226,0.0612613707780838,17,0.1717171717171717
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.046096038073301315,0.16462212800979614,0.04260510206222534,0.16235773265361786,-0.0022643953561782837,0.5510204081632653,0.6326530612244898,-0.08163265306122458,0.5306122448979592,0.6326530612244898,0.5645161290322581,0.5277777777777778,0.008582305163145065,0.04868367314338684,0.04348189756274223,0.2022387683391571,-0.0964737310124677,0.0,-0.002264396589230365,0.7464737892150879,0.30434782608695654,0.391304347826087,0.29411764705882354,0.3333333333333333,0.4753475487232208,0.060993216931819916,23,0.23469387755102042
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.04012926295399666,0.15145717561244965,0.040281228721141815,0.1550225168466568,0.0035653412342071533,0.5612244897959183,0.5102040816326531,0.05102040816326525,0.5408163265306123,0.5102040816326531,0.6,0.5208333333333334,0.012889005243778229,0.020438773557543755,0.03922410309314728,0.2002776712179184,0.10039916097429885,0.0,0.003565324907552225,0.7032648324966431,0.5769230769230769,0.46153846153846156,0.5333333333333333,0.6363636363636364,0.5085971355438232,0.06698836386203766,26,0.2653061224489796
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07370711117982864,0.20936240255832672,0.07038222998380661,0.200668603181839,-0.008693799376487732,0.47474747474747475,0.494949494949495,-0.02020202020202022,0.7575757575757576,0.494949494949495,0.7346938775510204,0.22,0.030577396973967552,0.0025454554706811905,0.037991199642419815,0.26525214314460754,-0.05553557934827885,0.0,-0.008693779799899066,0.6838178634643555,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5,0.5200720429420471,0.05353102087974548,24,0.24242424242424243
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.04961996525526047,0.16498370468616486,0.04995504766702652,0.16447794437408447,-0.0005057603120803833,0.53,0.5,0.030000000000000027,0.45,0.5,0.48,0.58,0.0019594859331846237,0.009029999375343323,0.03436250984668732,0.2235003262758255,0.10177034933401012,0.0,-0.0005057757254689938,0.7067896127700806,0.4,0.36,0.3125,0.5555555555555556,0.4822659194469452,0.0671146884560585,25,0.25
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.04971998184919357,0.16966333985328674,0.04795064032077789,0.1599428504705429,-0.009720489382743835,0.422680412371134,0.6185567010309279,-0.19587628865979384,0.6185567010309279,0.6185567010309279,0.5333333333333333,0.24324324324324326,0.015726089477539062,0.045494843274354935,0.03968659043312073,0.2156367301940918,-0.044379044837634045,0.0,-0.00972051240657408,0.68836510181427,0.631578947368421,0.631578947368421,0.6923076923076923,0.5,0.520916223526001,0.059474896639585495,19,0.1958762886597938
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.049075815826654434,0.17129439115524292,0.04774985462427139,0.1730843335390091,0.0017899423837661743,0.5408163265306123,0.6224489795918368,-0.08163265306122447,0.5714285714285714,0.6224489795918368,0.5901639344262295,0.4594594594594595,0.013918398879468441,0.05252040550112724,0.03929250314831734,0.21380771696567535,-0.01952523379898363,0.0,0.0017899323791759688,0.7039024233818054,0.4782608695652174,0.5217391304347826,0.5,0.42857142857142855,0.49952325224876404,0.05819464474916458,23,0.23469387755102042
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.05673264339566231,0.181189626455307,0.051650743931531906,0.17706254124641418,-0.004127085208892822,0.5353535353535354,0.494949494949495,0.04040404040404039,0.6363636363636364,0.494949494949495,0.673469387755102,0.4,0.024155741557478905,-0.006919194478541613,0.042797695845365524,0.22681665420532227,-0.12823234495882366,0.0,-0.004127082217371827,0.7512727975845337,0.43478260869565216,0.43478260869565216,0.36363636363636365,0.5,0.5034191012382507,0.0615101158618927,23,0.23232323232323232
h1_recent_momentum,"(-1.0699999999999998, -0.152]",-1.0689999999999884,-0.1519999999999868,100,0.02985300123691559,0.13427084684371948,0.027229879051446915,0.13086852431297302,-0.00340232253074646,0.46,0.61,-0.14999999999999997,0.63,0.61,0.5737704918032787,0.28205128205128205,0.021948518231511116,0.034599997103214264,0.042381443083286285,0.16275711357593536,-0.1019787689466697,0.0,-0.0034023230057209737,0.7242990732192993,0.46153846153846156,0.46153846153846156,0.4444444444444444,0.5,0.4843667447566986,0.07566814869642258,13,0.13
h1_recent_momentum,"(-0.152, 0.0435]",-0.1490000000000009,0.0420000000000015,97,0.07242117077112198,0.20428818464279175,0.07136283814907074,0.20154473185539246,-0.002743452787399292,0.5567010309278351,0.5773195876288659,-0.020618556701030855,0.5051546391752577,0.5773195876288659,0.5535714285714286,0.5609756097560976,0.0054511986672878265,0.04795875772833824,0.03991211578249931,0.26404088735580444,0.0330355238132863,0.0,-0.0027434539947581984,0.7012014389038086,0.4666666666666667,0.5333333333333333,0.5,0.375,0.5017700791358948,0.06183500960469246,30,0.30927835051546393
h1_recent_momentum,"(0.0435, 0.274]",0.0450000000000159,0.2730000000000245,98,0.03965456038713455,0.1568029820919037,0.039140745997428894,0.1557554006576538,-0.001047581434249878,0.45918367346938777,0.5714285714285714,-0.11224489795918363,0.5408163265306123,0.5714285714285714,0.5,0.40476190476190477,0.0098571190610528,0.039408162236213684,0.03570957109332085,0.1952332854270935,0.04374226811389006,0.0,-0.0010475736605573625,0.743568480014801,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5030648112297058,0.06293047964572906,21,0.21428571428571427
h1_recent_momentum,"(0.274, 1.183]",0.2749999999999772,1.1829999999999927,99,0.06378280371427536,0.19263243675231934,0.06018839031457901,0.18740390241146088,-0.0052285343408584595,0.5555555555555556,0.47474747474747475,0.08080808080808083,0.5959595959595959,0.47474747474747475,0.6595744680851063,0.46153846153846156,0.018052371218800545,-0.022181816399097443,0.03926976025104523,0.2435435950756073,-0.06840354183821175,0.0,-0.0052285402580493625,0.6981092691421509,0.6153846153846154,0.46153846153846156,0.6,0.625,0.5041347146034241,0.057163793593645096,26,0.26262626262626265
h1_rsi_14_31,"(12.73, 43.268]",12.731481481479308,43.26059050064119,99,0.04656248912215233,0.164521723985672,0.04399433359503746,0.15938250720500946,-0.005139216780662537,0.4444444444444444,0.6464646464646465,-0.2020202020202021,0.29292929292929293,0.6464646464646465,0.296875,0.7142857142857143,-0.011120080016553402,0.047969698905944824,0.02772633358836174,0.20578676462173462,0.004035868109023461,0.0,-0.005139226063314558,0.744259774684906,0.30434782608695654,0.21739130434782608,0.17647058823529413,0.6666666666666666,0.45961901545524597,0.0517384335398674,23,0.23232323232323232
h1_rsi_14_31,"(43.268, 54.758]",43.29028635597958,54.74108944183013,98,0.059141699224710464,0.19497673213481903,0.057340458035469055,0.19599640369415283,0.0010196715593338013,0.5408163265306123,0.5816326530612245,-0.04081632653061218,0.5306122448979592,0.5816326530612245,0.5614035087719298,0.5121951219512195,0.014764074236154556,0.04632652923464775,0.04045778512954712,0.23627303540706635,-0.035762936860476296,0.0,0.0010196445319725575,0.7152016162872314,0.4444444444444444,0.37037037037037035,0.3684210526315789,0.625,0.4881829619407654,0.05156290903687477,27,0.2755102040816326
h1_rsi_14_31,"(54.758, 65.262]",54.77528089887732,65.11885019347699,98,0.03841947764158249,0.14330846071243286,0.03573092445731163,0.14004290103912354,-0.003265559673309326,0.5204081632653061,0.5204081632653061,0.0,0.6326530612244898,0.5204081632653061,0.6470588235294118,0.3829787234042553,0.018636494874954224,0.0048673455603420734,0.03950022533535957,0.18900932371616364,-0.06329419422480892,0.0,-0.003265557658611512,0.6985369920730591,0.5625,0.5,0.5555555555555556,0.5714285714285714,0.4983518123626709,0.045114729553461075,16,0.16326530612244897
h1_rsi_14_31,"(65.262, 92.239]",65.30963302752295,92.23897264098213,99,0.06101126968860626,0.1842498630285263,0.06023428216576576,0.17922209203243256,-0.00502777099609375,0.5252525252525253,0.48484848484848486,0.04040404040404044,0.8181818181818182,0.48484848484848486,0.8541666666666666,0.21568627450980393,0.03337811306118965,0.00012120995961595327,0.03723471984267235,0.24531884491443634,0.09100306956772956,0.0,-0.00502779975420598,0.69219571352005,0.625,0.8333333333333334,1.0,0.3076923076923077,0.5539969205856323,0.059148695319890976,24,0.24242424242424243
h1_trend_consistency,"(0.483, 0.516]",0.4838709677419355,0.5161290322580645,141,0.055155228823423386,0.17949408292770386,0.053217992186546326,0.17635491490364075,-0.0031391680240631104,0.48226950354609927,0.574468085106383,-0.09219858156028377,0.3262411347517731,0.574468085106383,0.3333333333333333,0.6833333333333333,-0.007862115278840065,0.03321276605129242,0.030372202396392822,0.2292412370443344,0.0004256748650936201,0.0,-0.0031391690594163987,0.7010179758071899,0.5405405405405406,0.5405405405405406,0.5555555555555556,0.5,0.5078828930854797,0.051215898245573044,37,0.2624113475177305
h1_trend_consistency,"(0.516, 0.548]",0.5483870967741935,0.5483870967741935,105,0.03528971970081329,0.14783699810504913,0.03429650142788887,0.15073151886463165,0.0028945207595825195,0.5142857142857142,0.5238095238095238,-0.009523809523809601,0.5333333333333333,0.5238095238095238,0.5454545454545454,0.48,0.009891635738313198,0.02134285680949688,0.039142150431871414,0.18466731905937195,0.03289424467725126,0.0,0.002894513672661219,0.7296662330627441,0.3125,0.4375,0.3,0.3333333333333333,0.5080211162567139,0.053673747926950455,16,0.1523809523809524
h1_trend_consistency,"(0.548, 0.581]",0.5806451612903226,0.5806451612903226,89,0.04443425312638283,0.16185033321380615,0.04153610020875931,0.15404312312602997,-0.007807210087776184,0.5393258426966292,0.5842696629213483,-0.0449438202247191,0.7303370786516854,0.5842696629213483,0.7307692307692307,0.2702702702702703,0.028889905661344528,0.020157301798462868,0.03626372665166855,0.20340421795845032,-0.11317879178106206,0.0,-0.00780719132528881,0.696191132068634,0.4444444444444444,0.5,0.45454545454545453,0.42857142857142855,0.49784648418426514,0.07437270134687424,18,0.20224719101123595
h1_trend_consistency,"(0.581, 0.645]",0.6129032258064516,0.6451612903225806,59,0.08091256022453308,0.210917130112648,0.07861091941595078,0.20425449311733246,-0.006662636995315552,0.5084745762711864,0.5423728813559322,-0.03389830508474578,0.9661016949152542,0.5423728813559322,0.9375,0.0,0.050432804971933365,0.017966100946068764,0.030056247487664223,0.28017714619636536,-0.027067360847532602,0.0,-0.006662645977053604,0.7407342195510864,0.5263157894736842,0.3684210526315789,0.375,0.6363636363636364,0.4810783565044403,0.07548213005065918,19,0.3220338983050847
