weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,weekday_name
0,45,0.07283787429332733,0.20640689134597778,0.06764804571866989,0.19962777197360992,-0.006779119372367859,0.5111111111111111,0.6888888888888889,-0.1777777777777778,0.5111111111111111,0.6888888888888889,0.5161290322580645,0.5,0.006281063426285982,0.07553333044052124,0.06492385268211365,0.2510089576244354,-0.025201596933693678,0.0,-0.006779113598167899,0.6811720132827759,0.5333333333333333,0.8,0.7419354838709677,0.07142857142857142,0.5179451704025269,0.016503777354955673,Mon
1,72,0.059936702251434326,0.17704762518405914,0.05620087683200836,0.16471733152866364,-0.012330293655395508,0.4722222222222222,0.6111111111111112,-0.13888888888888895,0.5,0.6111111111111112,0.4772727272727273,0.4642857142857143,-0.004818389192223549,0.04758332669734955,0.05916593223810196,0.23363633453845978,0.03240120367517949,0.0,-0.01233030433973504,0.6836003065109253,0.6111111111111112,1.0,1.0,0.0,0.524118185043335,0.009798327460885048,Tue
2,72,0.052362602204084396,0.17254947125911713,0.045561764389276505,0.15585538744926453,-0.0166940838098526,0.4861111111111111,0.4861111111111111,0.0,0.16666666666666666,0.4861111111111111,0.14285714285714285,0.8108108108108109,-0.05174905061721802,0.026277778670191765,0.04306367412209511,0.21261534094810486,0.04288693508858178,0.0,-0.01669407756223034,0.6969480514526367,0.5,0.9861111111111112,1.0,0.02702702702702703,0.5308406352996826,0.014366373419761658,Wed
3,81,0.056653011590242386,0.18385353684425354,0.04873887076973915,0.1741483360528946,-0.009705200791358948,0.49382716049382713,0.5679012345679012,-0.07407407407407407,0.38271604938271603,0.5679012345679012,0.391304347826087,0.6285714285714286,-0.018586674705147743,0.02102469652891159,0.04517171531915665,0.2203478217124939,-0.22556457635617172,0.0,-0.009705204781098866,0.6862123012542725,0.5679012345679012,1.0,1.0,0.0,0.5275201797485352,0.010095770470798016,Thu
4,96,0.05037756636738777,0.1792130470275879,0.042552005499601364,0.1698397547006607,-0.009373292326927185,0.4166666666666667,0.5416666666666666,-0.12499999999999994,0.2708333333333333,0.5416666666666666,0.21153846153846154,0.6590909090909091,-0.0210113525390625,0.010177083313465118,0.05231612175703049,0.20626263320446014,-0.19106906696571255,0.0,-0.009373297000517289,0.6888871788978577,0.5416666666666666,1.0,1.0,0.0,0.5274419188499451,0.010201319120824337,Fri
5,28,0.03445769473910332,0.1412402093410492,0.036989811807870865,0.14209243655204773,0.0008522272109985352,0.5357142857142857,0.42857142857142855,0.10714285714285715,0.39285714285714285,0.42857142857142855,0.4166666666666667,0.625,-0.014254719950258732,-0.05782143026590347,0.049655232578516006,0.1809319108724594,0.14705614665209005,0.0,0.0008522362581321261,0.697880208492279,0.42857142857142855,1.0,1.0,0.0,0.5350092053413391,0.007147486321628094,Sat
