feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std
h1_close_return_1_31,"(-0.00458, -0.000521]",-0.0035829798772103,-0.0005217559341686,99,0.06092432141304016,0.18667909502983093,0.053674712777137756,0.1667497158050537,-0.01992937922477722,0.41414141414141414,0.5555555555555556,-0.14141414141414144,0.31313131313131315,0.5555555555555556,0.2545454545454545,0.6136363636363636,-0.02435164712369442,0.045232318341732025,0.05481773987412453,0.22856774926185608,-0.033289475284939855,0.0,-0.019929416042592636,0.6888257265090942,0.5555555555555556,1.0,1.0,0.0,0.5315348505973816,0.010532182641327381
h1_close_return_1_31,"(-0.000521, 7.72e-05]",-0.0005200834670539,7.678230935592723e-05,98,0.04946093261241913,0.16874299943447113,0.04720861464738846,0.16760806739330292,-0.0011349320411682129,0.5408163265306123,0.5,0.04081632653061229,0.2857142857142857,0.5,0.32653061224489793,0.7551020408163265,-0.03393693268299103,-0.002653059083968401,0.05015801265835762,0.21704289317131042,0.05241344333420858,0.0,-0.0011349588594570443,0.6943331360816956,0.46938775510204084,0.9693877551020408,0.9387755102040817,0.0,0.5283786058425903,0.012128058820962906
h1_close_return_1_31,"(7.72e-05, 0.000655]",7.768699908061727e-05,0.0006453210961332,98,0.03901110216975212,0.1568589061498642,0.03563741222023964,0.14448018372058868,-0.012378722429275513,0.42857142857142855,0.6122448979591837,-0.18367346938775514,0.3877551020408163,0.6122448979591837,0.35,0.5526315789473685,-0.013064387254416943,0.02886734902858734,0.0537092350423336,0.18755382299423218,0.040120130409191546,0.0,-0.012378708877581732,0.6840502619743347,0.5714285714285714,0.9591836734693877,0.9333333333333333,0.0,0.5257651805877686,0.0126489894464612
h1_close_return_1_31,"(0.000655, 0.00722]",0.0006585897051343,0.0072205660304309,99,0.07122668623924255,0.20323632657527924,0.06067595258355141,0.19556406140327454,-0.0076722651720047,0.5151515151515151,0.5656565656565656,-0.0505050505050505,0.42424242424242425,0.5656565656565656,0.44642857142857145,0.6046511627906976,-0.0070202890783548355,0.02758585847914219,0.05726978927850723,0.24549615383148193,-0.2304813618075797,0.0,-0.007672317843470305,0.6872113943099976,0.5757575757575758,0.9696969696969697,0.9821428571428571,0.046511627906976744,0.5220237374305725,0.012306404300034046
h1_ma_gap_sma20_31,"(-1.0259999999999998, -0.0886]",-1.0251499999999965,-0.0888499999999794,99,0.056947920471429825,0.18647798895835876,0.046066317707300186,0.16542913019657135,-0.021048858761787415,0.42424242424242425,0.6767676767676768,-0.25252525252525254,0.16161616161616163,0.6767676767676768,0.19402985074626866,0.90625,-0.04393893852829933,0.06262625753879547,0.044147834181785583,0.20740310847759247,-0.03422191903539915,0.0,-0.02104885095137765,0.6741414070129395,0.6464646464646465,0.9696969696969697,0.9552238805970149,0.0,0.529719889163971,0.011941583827137947
h1_ma_gap_sma20_31,"(-0.0886, 0.107]",-0.0878999999999905,0.1067999999999926,98,0.041325297206640244,0.15924042463302612,0.037892092019319534,0.15612874925136566,-0.0031116753816604614,0.5306122448979592,0.5408163265306123,-0.010204081632653073,0.336734693877551,0.5408163265306123,0.37735849056603776,0.7111111111111111,-0.022809380665421486,0.035030607134103775,0.04973861575126648,0.1926875114440918,0.08465025716643812,0.0,-0.003111675524209834,0.6967155337333679,0.5102040816326531,0.9693877551020408,0.9433962264150944,0.0,0.5269553065299988,0.012004307471215725
h1_ma_gap_sma20_31,"(0.107, 0.281]",0.1075000000000159,0.2809000000000026,98,0.06254369020462036,0.17988495528697968,0.0581495501101017,0.1717124879360199,-0.008172467350959778,0.5,0.5408163265306123,-0.04081632653061229,0.3877551020408163,0.5408163265306123,0.39622641509433965,0.6222222222222222,-0.0132218636572361,0.014663263224065304,0.05843837559223175,0.241032674908638,-0.009027301431060312,0.0,-0.008172455281779473,0.6889560222625732,0.5306122448979592,0.9693877551020408,0.9622641509433962,0.022222222222222223,0.525300145149231,0.012907573953270912
h1_ma_gap_sma20_31,"(0.281, 1.286]",0.2811000000000092,1.286249999999967,99,0.05996166169643402,0.19005060195922852,0.055222030729055405,0.18129070103168488,-0.00875990092754364,0.4444444444444444,0.47474747474747475,-0.03030303030303033,0.5252525252525253,0.47474747474747475,0.46808510638297873,0.4230769230769231,0.001707746065221727,-0.01305050402879715,0.05640888214111328,0.23410236835479736,-0.06656231924132164,0.0,-0.008759899290673659,0.6946811676025391,0.48484848484848486,0.98989898989899,1.0,0.019230769230769232,0.5257077813148499,0.012368361465632915
h1_ma_gap_sma50_31,"(-1.051, -0.0898]",-1.0503599999999835,-0.0912600000000054,99,0.0678873136639595,0.20623469352722168,0.05769142881035805,0.19261690974235535,-0.013617783784866333,0.42424242424242425,0.6363636363636364,-0.2121212121212121,0.26262626262626265,0.6363636363636364,0.25396825396825395,0.7222222222222222,-0.030729210004210472,0.05676767975091934,0.05291081219911575,0.2350616455078125,-0.08756244067600254,0.0,-0.013617779050643248,0.6819349527359009,0.5757575757575758,0.9393939393939394,0.9047619047619048,0.0,0.5267214775085449,0.012846115976572037
h1_ma_gap_sma50_31,"(-0.0898, 0.251]",-0.0855600000000151,0.2504200000000196,98,0.046754468232393265,0.1547471135854721,0.04247751086950302,0.14651259779930115,-0.00823451578617096,0.5,0.5816326530612245,-0.08163265306122447,0.32653061224489793,0.5816326530612245,0.3508771929824561,0.7073170731707317,-0.020194239914417267,0.0340714268386364,0.046821389347314835,0.2043672651052475,0.007760859425496865,0.0,-0.008234504315698023,0.686140239238739,0.5714285714285714,0.9693877551020408,0.9649122807017544,0.024390243902439025,0.5265139937400818,0.012996484525501728
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.06910260021686554,0.20365333557128906,0.06403215229511261,0.1936284601688385,-0.010024875402450562,0.4489795918367347,0.4897959183673469,-0.040816326530612235,0.3673469387755102,0.4897959183673469,0.3125,0.58,-0.014150654897093773,0.0028571418952196836,0.055243853479623795,0.2530050277709961,-0.06259900430736419,0.0,-0.01002487229487421,0.695044755935669,0.5,0.9897959183673469,1.0,0.02,0.5255804061889648,0.01172962412238121
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.03715529292821884,0.15121355652809143,0.033234626054763794,0.1419273465871811,-0.00928620994091034,0.5252525252525253,0.5252525252525253,0.0,0.45454545454545453,0.5252525252525253,0.4807692307692308,0.574468085106383,-0.013171305879950523,0.0054444423876702785,0.06222307309508324,0.18229320645332336,0.01294980177912558,0.0,-0.009286182415154247,0.6913287043571472,0.5252525252525253,1.0,1.0,0.0,0.5288657546043396,0.011868922971189022
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.07145098596811295,0.21291634440422058,0.05842500925064087,0.1967562735080719,-0.01616007089614868,0.41414141414141414,0.6262626262626263,-0.21212121212121215,0.3434343434343434,0.6262626262626263,0.3064516129032258,0.5945945945945946,-0.019028427079319954,0.052636366337537766,0.056251123547554016,0.23744139075279236,-0.2535329283647394,0.0,-0.016160114872918442,0.6831275224685669,0.5555555555555556,0.9090909090909091,0.8709677419354839,0.02702702702702703,0.5228615999221802,0.014139071106910706
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.039190202951431274,0.15245305001735687,0.03690433129668236,0.14810623228549957,-0.0043468177318573,0.5204081632653061,0.5408163265306123,-0.020408163265306145,0.24489795918367346,0.5408163265306123,0.2830188679245283,0.8,-0.03241075947880745,0.004877550061792135,0.04128529131412506,0.19208848476409912,0.05060733776684686,0.0,-0.004346807021647693,0.6911025643348694,0.5510204081632653,0.9897959183673469,1.0,0.022222222222222223,0.5272974371910095,0.01071727741509676
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.07453681528568268,0.20093534886837006,0.07140570878982544,0.19317376613616943,-0.0077615827322006226,0.45918367346938777,0.5510204081632653,-0.09183673469387749,0.3979591836734694,0.5510204081632653,0.37037037037037035,0.5681818181818182,-0.01000621635466814,0.04501020163297653,0.054555684328079224,0.2645580768585205,0.05048382577749987,0.0,-0.007761580413397473,0.6883088946342468,0.5510204081632653,1.0,1.0,0.0,0.5279391407966614,0.01153997890651226
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.03570014238357544,0.1494932919740677,0.030718853697180748,0.13666057586669922,-0.01283271610736847,0.5050505050505051,0.5151515151515151,-0.010101010101010055,0.42424242424242425,0.5151515151515151,0.43137254901960786,0.5833333333333334,-0.016881544142961502,-0.0032525279093533754,0.06323259323835373,0.17494410276412964,-0.04115773545032347,0.0,-0.012832704564612923,0.6918920874595642,0.5151515151515151,1.0,1.0,0.0,0.5296151638031006,0.012029689736664295
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.050601761788129807,0.17045874893665314,0.043928541243076324,0.15640656650066376,-0.01405218243598938,0.46464646464646464,0.5959595959595959,-0.13131313131313127,0.18181818181818182,0.5959595959595959,0.2033898305084746,0.85,-0.040898680686950684,0.027797983959317207,0.043132320046424866,0.2085961252450943,-0.02833041282205007,0.0,-0.01405216046053955,0.6850612163543701,0.5757575757575758,0.9797979797979798,0.9661016949152542,0.0,0.5294592380523682,0.011134047992527485
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.047816526144742966,0.17231985926628113,0.04260510206222534,0.16235773265361786,-0.009962126612663269,0.5102040816326531,0.6326530612244898,-0.12244897959183676,0.3469387755102041,0.6326530612244898,0.3870967741935484,0.7222222222222222,-0.025381149724125862,0.04868367314338684,0.056600719690322876,0.2022387683391571,0.07745511067360386,0.0,-0.009962114056439268,0.6819173693656921,0.6020408163265306,0.9693877551020408,0.9516129032258065,0.0,0.5274072885513306,0.01261148415505886
