weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,weekday_name
0,45,0.06647741794586182,0.20311103761196136,0.06764804571866989,0.19962777197360992,-0.0034832656383514404,0.4888888888888889,0.6888888888888889,-0.2,0.4888888888888889,0.6888888888888889,0.4838709677419355,0.5,0.006146037019789219,0.07553333044052124,0.03730558604001999,0.2510089576244354,0.14600467968581257,0.0,-0.0034832610852188516,0.6822258234024048,0.5333333333333333,0.7555555555555555,0.7096774193548387,0.14285714285714285,0.5184056758880615,0.018709084019064903,Mon
1,72,0.05733290687203407,0.17257601022720337,0.05620087683200836,0.16471733152866364,-0.007858678698539734,0.5277777777777778,0.6111111111111112,-0.08333333333333337,0.6111111111111112,0.6111111111111112,0.6136363636363636,0.39285714285714285,0.014991591684520245,0.04758332669734955,0.04317333176732063,0.23363633453845978,0.008882107681403538,0.0,-0.007858679655732385,0.6856215596199036,0.6111111111111112,0.9722222222222222,0.9772727272727273,0.03571428571428571,0.5244150161743164,0.01417494285851717,Tue
2,72,0.04794033244252205,0.15720155835151672,0.045561764389276505,0.15585538744926453,-0.0013461709022521973,0.4444444444444444,0.4861111111111111,-0.041666666666666685,0.3472222222222222,0.4861111111111111,0.2857142857142857,0.5945945945945946,-0.007489194627851248,0.026277778670191765,0.025938501581549644,0.21261534094810486,-0.08359428504209457,0.0,-0.0013461643441890743,0.6949398517608643,0.5,0.9305555555555556,0.9428571428571428,0.08108108108108109,0.525425374507904,0.015412885695695877,Wed
3,81,0.05014361813664436,0.17577871680259705,0.04873887076973915,0.1741483360528946,-0.0016303807497024536,0.5061728395061729,0.5679012345679012,-0.061728395061728336,0.6172839506172839,0.5679012345679012,0.6086956521739131,0.37142857142857144,0.007944164797663689,0.02102469652891159,0.029738372191786766,0.2203478217124939,-0.04082138375402081,0.0,-0.0016303986172985165,0.6860666871070862,0.5308641975308642,0.9382716049382716,0.9130434782608695,0.02857142857142857,0.5245451927185059,0.015211117453873158,Thu
4,96,0.04626576974987984,0.1720871925354004,0.042552005499601364,0.1698397547006607,-0.002247437834739685,0.5208333333333334,0.5416666666666666,-0.02083333333333326,0.5416666666666666,0.5416666666666666,0.5576923076923077,0.4772727272727273,0.010356256738305092,0.010177083313465118,0.039698079228401184,0.20626263320446014,-0.13101306637162313,0.0,-0.0022474343786598114,0.688887894153595,0.5625,0.9375,0.9615384615384616,0.09090909090909091,0.5253710150718689,0.0167172159999609,Fri
5,28,0.03760886192321777,0.13701514899730682,0.036989811807870865,0.14209243655204773,0.005077287554740906,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.9166666666666666,0.3125,0.03656843677163124,-0.05782143026590347,0.041048068553209305,0.1809319108724594,0.3852135362907759,0.0,0.0050772892843399895,0.6963690519332886,0.42857142857142855,1.0,1.0,0.0,0.5368591547012329,0.012056812644004822,Sat
