test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
190,2419,2026-02-24 17:00:00,2026-02-24 19:00:00,USDJPY,154.974,0.9739999771118164,0.0636762231588363,0.0073970584198832,0.533553957939148,0.1344178766012191,-0.91032375395298,0.91032375395298,0.9666029186919332,0.056279164738953114,UP,UP,UP,True,,,0.2220000000000084,71.40139505389891,0.1045747784023092,0.0630072499788678,0.2258999999999673,0.1473799999999983,-0.0012245108401433,0.0060000000000002,0.6129032258064516
189,2418,2026-02-24 16:00:00,2026-02-24 18:00:00,USDJPY,155.164,0.9290000200271606,0.0439291484653949,0.0073970584198832,0.5224944353103638,0.0900384113192558,-0.8850708715617657,0.8850708715617657,0.9216029616072774,0.03653209004551172,UP,UP,UP,True,,,0.1410000000000195,74.47089947089836,0.106471642226694,0.0806559262979696,0.4251999999999611,0.3326999999999884,-0.0005217559341686,0.2999999999999829,0.6129032258064516
158,2387,2026-02-23 09:00:00,2026-02-23 11:00:00,USDJPY,154.899,-0.843999981880188,-0.0447654463350772,0.0073970584198832,0.5152350068092346,0.0609589628875255,0.7992345355451107,0.7992345355451107,0.8513970403000712,0.05216250475496054,DOWN,DOWN,UP,True,,,0.1140000000000043,30.62686567164189,-0.0126549917450233,-0.0527830510492608,-0.2785999999999831,-0.149879999999996,-0.0002839753974043,-0.093999999999994,0.5161290322580645
9,2238,2026-02-13 00:00:00,2026-02-13 02:00:00,USDJPY,153.264,-0.6209999918937683,0.0682204961776733,0.0073970584198832,0.5319127440452576,0.1278246790170669,0.6892204880714417,0.6892204880714417,0.6283970503136516,-0.06082343775779009,DOWN,UP,UP,False,,,0.4980000000000188,49.95073891625639,-0.0687270410998053,0.1008648479544226,0.2138999999999953,-0.2519199999999841,-0.0025706271679496,0.3460000000000036,0.5806451612903226
8,2237,2026-02-12 23:00:00,2026-02-13 01:00:00,USDJPY,153.659,-0.6349999904632568,0.0415477491915226,0.0073970584198832,0.5151930451393127,0.0607909485697746,0.6765477396547794,0.6765477396547794,0.6423970488831401,-0.03415069077163935,DOWN,UP,UP,False,,,0.4849999999999852,59.77912361952237,-0.083859006613892,0.1109490944289415,0.6306500000000028,0.1030200000000149,0.0022829709932228,0.6279999999999859,0.6129032258064516
102,2331,2026-02-18 23:00:00,2026-02-19 01:00:00,USDJPY,153.68,0.6940000057220459,0.0279450006783008,0.0073970584198832,0.5282801389694214,0.113241396844387,-0.666055005043745,0.666055005043745,0.6866029473021626,0.020547942258417606,UP,UP,UP,True,,,0.2480000000000188,65.65118050266517,0.1220726934536173,0.0245468331865709,0.2003500000000144,0.3196599999999989,-0.0001886681976982,0.0109999999999956,0.5806451612903226
215,2444,2026-02-25 18:00:00,2026-02-25 20:00:00,USDJPY,155.921,0.6380000114440918,-0.0164963603019714,0.0073970584198832,0.5078225135803223,0.0312923714518547,-0.6544963717460632,0.6544963717460632,0.6306029530242085,-0.023893418721854687,UP,DOWN,UP,False,,,0.2370000000000232,54.57516339869309,0.1066700857725209,-0.0363598565589608,0.1276499999999885,0.645859999999999,0.001361514106442,0.4599999999999795,0.5161290322580645
214,2443,2026-02-25 17:00:00,2026-02-25 19:00:00,USDJPY,155.709,0.5950000286102295,0.0040343627333641,0.0073970584198832,0.5283210277557373,0.1134055107831955,-0.5909656658768654,0.5909656658768654,0.5876029701903462,-0.003362695686519146,UP,UP,UP,True,,,0.2680000000000007,51.39860139860149,0.0974451713614996,-0.0546747351097223,-0.0824000000000069,0.4635600000000011,0.0007133767786218,-0.0660000000000025,0.5161290322580645
151,2380,2026-02-21 00:00:00,2026-02-21 02:00:00,USDJPY,155.416,-0.5649999976158142,-0.0225860960781574,0.0073970584198832,0.5349206924438477,0.1399105936288833,0.5424139015376568,0.5424139015376568,0.5723970560356975,0.029983154498040676,DOWN,DOWN,UP,True,,,0.4190000000000111,56.83947532791963,0.135936006204929,-0.0125981179983614,0.223399999999998,0.4818199999999706,0.0010563471001983,-0.132000000000005,0.5161290322580645
19,2248,2026-02-13 10:00:00,2026-02-13 12:00:00,USDJPY,152.789,0.4740000069141388,-0.0643191933631897,0.0073970584198832,0.5242795944213867,0.0971949771046638,-0.5383192002773285,0.5383192002773285,0.4666029484942555,-0.071716251783073,UP,DOWN,UP,False,,,0.2099999999999795,47.55855498213537,-0.1461592518330974,-0.0035567977773738,-0.1777500000000031,-0.3898600000000272,0.000740129424402,-0.1420000000000243,0.5161290322580645
79,2308,2026-02-18 00:00:00,2026-02-18 02:00:00,USDJPY,153.278,0.5199999809265137,-0.0141562391072511,0.0073970584198832,0.4987552165985107,-0.004978984594345,-0.5341562200337648,0.5341562200337648,0.5126029225066304,-0.02155329752713442,UP,DOWN,DOWN,False,,,0.3650000000000091,42.5588865096352,-0.0539133341864612,0.0022586109004428,0.0900499999999908,0.1253399999999658,0.0014046503727223,0.5559999999999832,0.5483870967741935
6,2235,2026-02-12 21:00:00,2026-02-12 23:00:00,USDJPY,153.115,0.5440000295639038,0.0132880061864852,0.0073970584198832,0.5369570255279541,0.148098275065422,-0.5307120233774185,0.5307120233774185,0.5366029711440206,0.005890947766602039,UP,UP,UP,True,,,0.2139999999999986,48.16191656340354,-0.1788947072318762,0.0637441831827042,0.1075000000000159,-0.5100599999999815,0.0013275609500889,0.0150000000000147,0.5483870967741935
216,2445,2026-02-25 19:00:00,2026-02-25 21:00:00,USDJPY,156.304,0.4639999866485595,-0.0639135390520095,0.0073970584198832,0.5057563781738281,0.0230264812707901,-0.5279135257005692,0.5279135257005692,0.4566029282286763,-0.07131059747189283,UP,DOWN,UP,False,,,0.3950000000000102,62.0218579234974,0.1432346758577978,0.0001637868210528,0.4895499999999799,0.992100000000022,0.0024563721371722,0.4850000000000136,0.5161290322580645
289,2518,2026-03-02 22:00:00,2026-03-03 00:00:00,USDJPY,156.963,0.5569999814033508,0.0657223910093307,0.0073970584198832,0.5393186211585999,0.1575999706983566,-0.4912775903940201,0.4912775903940201,0.5496029229834676,0.0583253325894475,UP,UP,UP,True,,,0.1479999999999961,73.76033057851268,0.2453094164515619,0.056099552160634,0.4930500000000108,0.7634999999999934,0.0002995233118356,0.0769999999999981,0.6129032258064516
10,2239,2026-02-13 01:00:00,2026-02-13 03:00:00,USDJPY,153.024,-0.3740000128746032,0.1126995682716369,0.0073970584198832,0.5442221760749817,0.1773520410060882,0.4866995811462402,0.4866995811462402,0.3813970712944865,-0.10530250985175366,DOWN,UP,UP,False,,,0.4449999999999932,48.67200000000001,-0.0752335975648179,0.075486633191528,-0.0417500000000075,-0.4489199999999869,-0.0015659254619481,0.1119999999999947,0.5806451612903226
