test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,direction_match,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_window_range_mean,h1_window_range_std,h1_window_return_std,h1_window_up_ratio,h1_window_range_ratio_5bar,h1_window_range_ratio_10bar,h1_window_close_slope_5bar,h1_window_close_slope_10bar,h1_window_close_position_10bar,h1_window_close_position_full,h1_current_hour_sin,h1_current_hour_cos,h1_current_weekday_sin,h1_current_weekday_cos,h1_recent_momentum,h1_trend_consistency
221,2450,2026-02-26 00:00:00,2026-02-26 02:00:00,USDJPY,156.695,-0.3289999961853027,0.1402252316474914,0.0073970584198832,0.4692252278327942,0.4692252278327942,0.336397054605186,-0.1328281732276082,DOWN,UP,False,0.1589999999999918,65.44175136825686,0.3133088147202443,0.0791472604994694,0.6732499999999675,1.1874600000000155,8.93535272303847e-05,0.2788125276565552,0.2083324491977691,0.0016199683304876,0.5806451439857483,0.8046558499336243,0.6473942399024963,0.3910064697265625,0.876007080078125,0.9014695286750792,0.9319922924041748,0.0,1.0,0.4338837265968323,-0.900968849658966,0.3909999999999911,0.5806451612903226
293,2522,2026-03-03 02:00:00,2026-03-03 04:00:00,USDJPY,157.73,-0.3720000088214874,0.0652903541922569,0.0073970584198832,0.4372903630137443,0.4372903630137443,0.3793970672413707,-0.05789329577237362,DOWN,UP,False,0.2669999999999959,92.23897264098213,0.3639028719875909,0.0919654659461201,0.9616499999999916,1.413579999999996,0.0016129441946708,0.2496249973773956,0.1049898043274879,0.0010386572685092,0.5806451439857483,1.0503541231155396,1.1046751737594604,0.813995361328125,0.89599609375,0.9770798087120056,0.988516092300415,0.5,0.8660253882408142,0.7818315029144287,0.6234897971153259,0.813999999999993,0.5806451612903226
126,2355,2026-02-19 23:00:00,2026-02-20 01:00:00,USDJPY,154.8,0.414000004529953,-0.0218302682042121,0.0073970584198832,-0.4358302727341652,0.4358302727341652,0.4066029461100697,-0.029227326624095495,UP,DOWN,False,0.2709999999999866,52.21864951768541,0.2036535874761114,-0.0816317765283778,-0.051400000000001,0.7209200000000067,0.0011382450331127,0.2371875047683715,0.106396198272705,0.0009310190798714,0.5161290168762207,1.1681034564971924,1.062745213508606,-0.1739959716796875,-0.1959991455078125,0.3237096071243286,0.7233049273490906,-0.258819043636322,0.9659258127212524,0.4338837265968323,-0.900968849658966,-0.1739999999999781,0.5161290322580645
35,2264,2026-02-14 02:00:00,2026-02-14 04:00:00,USDJPY,153.128,-0.3240000009536743,0.0987138822674751,0.0073970584198832,0.4227138832211494,0.4227138832211494,0.3313970593735575,-0.09131682384759188,DOWN,UP,False,0.2470000000000141,45.70883661792678,0.0340362122416593,-0.0148234816962295,-0.0067999999999983,0.0576799999999764,0.0005553994628959,0.2961250245571136,0.1164902821183204,0.0012625388335436,0.4516128897666931,0.8783783912658691,0.934190571308136,-0.3079986572265625,-0.15899658203125,0.3914109170436859,0.5473472476005554,0.5,0.8660253882408142,-0.9749279022216796,-0.2225209325551986,-0.3080000000000211,0.5483870967741935
65,2294,2026-02-17 10:00:00,2026-02-17 12:00:00,USDJPY,153.556,-0.4120000004768371,0.0098491087555885,0.0073970584198832,0.4218491092324257,0.4218491092324257,0.4193970588967204,-0.0024520503357052803,DOWN,UP,False,0.2549999999999954,49.03314917127209,0.1053599181755657,0.0027691680911603,0.1483000000000061,0.3629800000000216,0.0002931386024456,0.17893747985363,0.0901595577597618,0.0007703679730184,0.5483871102333069,1.7807260751724243,1.8681318759918213,0.050994873046875,0.2239990234375,0.6027898192405701,0.836748480796814,0.5,-0.8660253882408142,0.7818315029144287,0.6234897971153259,0.0510000000000161,0.5483870967741935
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0311174690723419,0.0073970584198832,-0.4201174676418304,0.4201174676418304,0.3816029401496053,-0.038514527492225115,UP,DOWN,False,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,0.1951874941587448,0.0930364355444908,0.000846243056003,0.5161290168762207,0.4869632124900818,0.5388205051422119,-0.0189971923828125,-0.069000244140625,0.6971458196640015,0.3459336161613464,-0.258819043636322,0.9659258127212524,0.7818315029144287,0.6234897971153259,-0.0190000000000054,0.5161290322580645
5,2234,2026-02-12 20:00:00,2026-02-12 22:00:00,USDJPY,152.912,0.3970000147819519,-0.0218327492475509,0.0073970584198832,-0.4188327640295028,0.4188327640295028,0.3896029563620686,-0.029229807667434216,UP,DOWN,False,0.2129999999999938,49.33387161889407,-0.203412281925182,0.0551626542850746,-0.1119499999999789,-0.7616999999999905,-3.923671510219773e-05,0.3895312845706939,0.2875779271125793,0.0014899115776643,0.5161290168762207,0.5492522120475769,0.5545430779457092,0.0570068359375,-0.3549957275390625,0.5027337670326233,0.2702468931674957,-0.8660253882408142,0.5,0.4338837265968323,-0.900968849658966,0.0570000000000163,0.5161290322580645
198,2427,2026-02-25 01:00:00,2026-02-25 03:00:00,USDJPY,155.971,-0.3100000023841858,0.1080554649233818,0.0073970584198832,0.4180554673075676,0.4180554673075676,0.317397060804069,-0.10065840650349861,DOWN,UP,False,0.2539999999999907,72.71235125153945,0.3453439415710306,0.0763574743228645,0.6732499999999959,1.0433999999999912,-0.0005510806948741,0.2570312619209289,0.1861787587404251,0.0014728426467627,0.4838709533214569,1.0418375730514526,0.7400933504104614,0.1179962158203125,0.7259979248046875,0.7680806517601013,0.8492466807365417,0.258819043636322,0.9659258127212524,0.9749279022216796,-0.2225209325551986,0.117999999999995,0.4838709677419355
2,2231,2026-02-12 17:00:00,2026-02-12 19:00:00,USDJPY,153.313,-0.395000010728836,0.0076217465102672,0.0073970584198832,0.4026217572391033,0.4026217572391033,0.4023970691487193,-0.0002246880903840065,DOWN,UP,False,0.6069999999999993,57.45856353591152,-0.2360801448351992,0.0689286667906313,0.1863999999999919,-0.5088800000000049,0.0013912475506203,0.3875937759876251,0.2900042235851288,0.0015442869625985,0.5161290168762207,1.4063948392868042,1.814106583595276,0.4640045166015625,0.1090087890625,0.8157734870910645,0.4385229051113128,-0.9659258127212524,-0.258819043636322,0.4338837265968323,-0.900968849658966,0.4639999999999986,0.5161290322580645
295,2524,2026-03-03 04:00:00,2026-03-03 06:00:00,USDJPY,157.358,-0.2049999982118606,0.1930381953716278,0.0073970584198832,0.3980381935834884,0.3980381935834884,0.2123970566317439,-0.1856411369517445,DOWN,UP,False,0.1539999999999963,75.21823472356937,0.3517477324962783,0.0489493087921454,0.4578999999999951,0.9840000000000088,-0.0008000812780981,0.2540000081062317,0.1079496443271637,0.0010992079041898,0.5806451439857483,0.632183849811554,0.5925355553627014,-0.022003173828125,0.3769989013671875,0.589582622051239,0.7943647503852844,0.8660253882408142,0.5,0.7818315029144287,0.6234897971153259,-0.0219999999999913,0.5806451612903226
