weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio,weekday_name
0,45,0.06653177738189697,0.2032807171344757,0.06764804571866989,0.19962777197360992,-0.0036529451608657837,0.4888888888888889,0.6888888888888889,-0.2,0.4888888888888889,0.6888888888888889,0.4838709677419355,0.5,0.006592767778784037,0.07553333044052124,0.037789326161146164,0.2510089576244354,0.13992715614553342,0.0,-0.003652955405414112,0.682593047618866,0.6666666666666666,0.5333333333333333,0.6363636363636364,0.75,0.501787006855011,0.01320568472146988,15,0.3333333333333333,Mon
1,72,0.05722367763519287,0.172398641705513,0.05620087683200836,0.16471733152866364,-0.007681310176849365,0.5416666666666666,0.6111111111111112,-0.06944444444444453,0.625,0.6111111111111112,0.6363636363636364,0.39285714285714285,0.01659054309129715,0.04758332669734955,0.04351174831390381,0.23363633453845978,0.010627754343888489,0.0,-0.0076813204343327245,0.704646110534668,0.3333333333333333,0.7222222222222222,0.5454545454545454,0.0,0.5054871439933777,0.012325666844844818,18,0.25,Tue
2,72,0.04781899228692055,0.15717357397079468,0.045561764389276505,0.15585538744926453,-0.0013181865215301514,0.4444444444444444,0.4861111111111111,-0.041666666666666685,0.375,0.4861111111111111,0.3142857142857143,0.5675675675675675,-0.0058665466494858265,0.026277778670191765,0.0260919276624918,0.21261534094810486,-0.08108615782172772,0.0,-0.0013181750998935893,0.6740502119064331,0.8125,0.9375,1.0,0.25,0.5115106701850891,0.009139609523117542,16,0.2222222222222222,Wed
3,81,0.05028752237558365,0.17594268918037415,0.04873887076973915,0.1741483360528946,-0.0017943531274795532,0.5061728395061729,0.5679012345679012,-0.061728395061728336,0.6172839506172839,0.5679012345679012,0.6086956521739131,0.37142857142857144,0.008616923354566097,0.02102469652891159,0.029868233948946,0.2203478217124939,-0.05229128988242095,0.0,-0.001794358244004807,0.6870096921920776,0.5769230769230769,0.6153846153846154,0.6666666666666666,0.45454545454545453,0.5066756010055542,0.029294699430465698,26,0.32098765432098764,Thu
4,96,0.046303387731313705,0.17208047211170197,0.042552005499601364,0.1698397547006607,-0.0022407174110412598,0.53125,0.5416666666666666,-0.01041666666666663,0.5520833333333334,0.5416666666666666,0.5769230769230769,0.4772727272727273,0.011415653862059116,0.010177083313465118,0.03988662362098694,0.20626263320446014,-0.1316765957867486,0.0,-0.0022407100768759834,0.7018364071846008,0.4074074074074074,0.4444444444444444,0.375,0.45454545454545453,0.4966275990009308,0.01960660144686699,27,0.28125,Fri
5,28,0.03795498237013817,0.1377497762441635,0.036989811807870865,0.14209243655204773,0.004342660307884216,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.9166666666666666,0.3125,0.03782808035612106,-0.05782143026590347,0.04123503342270851,0.1809319108724594,0.3773447571981,0.0,0.004342658112623875,0.7301514148712158,0.25,0.75,0.0,0.25,0.517812192440033,0.018651586025953293,4,0.14285714285714285,Sat
