feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.06873433291912079,0.20309042930603027,0.06403215229511261,0.1936284601688385,-0.009461969137191772,0.45918367346938777,0.4897959183673469,-0.030612244897959162,0.41836734693877553,0.4897959183673469,0.375,0.54,-0.009868031367659569,0.0028571418952196836,0.054636068642139435,0.2530050277709961,-0.05699672801292428,0.0,-0.009461973898340848,0.7006010413169861,0.4507042253521127,1.0,1.0,0.0,0.5384125709533691,0.010158352553844452,71,0.7244897959183674
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.03692358732223511,0.15080055594444275,0.033234626054763794,0.1419273465871811,-0.008873209357261658,0.5151515151515151,0.5252525252525253,-0.010101010101010166,0.48484848484848486,0.5252525252525253,0.5,0.5319148936170213,-0.008623638190329075,0.0054444423876702785,0.061270106583833694,0.18229320645332336,0.011601456780300527,0.0,-0.008873200100479702,0.7020015716552734,0.48148148148148145,1.0,1.0,0.0,0.5434466004371643,0.011427445337176323,54,0.5454545454545454
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.071199931204319,0.21226733922958374,0.05842500925064087,0.1967562735080719,-0.01551106572151184,0.43434343434343436,0.6262626262626263,-0.19191919191919193,0.36363636363636365,0.6262626262626263,0.3387096774193548,0.5945945945945946,-0.01761709526181221,0.052636366337537766,0.05572452023625374,0.23744139075279236,-0.2562389689736469,0.0,-0.015511120987040071,0.6744115948677063,0.6323529411764706,1.0,1.0,0.0,0.5364488959312439,0.011720183305442333,68,0.6868686868686869
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.038681913167238235,0.1508982628583908,0.03690433129668236,0.14810623228549957,-0.0027920305728912354,0.5306122448979592,0.5408163265306123,-0.010204081632653073,0.29591836734693877,0.5408163265306123,0.33962264150943394,0.7555555555555555,-0.029081573709845543,0.004877550061792135,0.04018021747469902,0.19208848476409912,0.06372893620900093,0.0,-0.0027920291949139592,0.6945010423660278,0.515625,1.0,1.0,0.0,0.5398235321044922,0.008687242865562439,64,0.6530612244897959
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.07403112202882767,0.20018620789051056,0.07140570878982544,0.19317376613616943,-0.0070124417543411255,0.46938775510204084,0.5510204081632653,-0.08163265306122441,0.4489795918367347,0.5510204081632653,0.42592592592592593,0.5227272727272727,-0.005269195884466171,0.04501020163297653,0.05419225990772247,0.2645580768585205,0.04968484367529419,0.0,-0.007012413928703384,0.6856239438056946,0.5606060606060606,1.0,1.0,0.0,0.5395084619522095,0.010409657843410969,66,0.673469387755102
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.03533519059419632,0.14889563620090485,0.030718853697180748,0.13666057586669922,-0.012235060334205627,0.494949494949495,0.5151515151515151,-0.020202020202020166,0.45454545454545453,0.5151515151515151,0.45098039215686275,0.5416666666666666,-0.011962076649069786,-0.0032525279093533754,0.06228968873620033,0.17494410276412964,-0.03550854163605312,0.0,-0.01223506399364483,0.7046427726745605,0.4528301886792453,1.0,1.0,0.0,0.5442634224891663,0.011409924365580082,53,0.5353535353535354
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.05028994008898735,0.16993075609207153,0.043928541243076324,0.15640656650066376,-0.013524189591407776,0.47474747474747475,0.5959595959595959,-0.12121212121212116,0.1919191919191919,0.5959595959595959,0.22033898305084745,0.85,-0.03896001726388931,0.027797983959317207,0.04203186184167862,0.2085961252450943,-0.03160997992798332,0.0,-0.013524193184995897,0.6902893781661987,0.5423728813559322,1.0,1.0,0.0,0.5449365377426147,0.008362894877791405,59,0.5959595959595959
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.04748547822237015,0.1711321622133255,0.04260510206222534,0.16235773265361786,-0.008774429559707642,0.5204081632653061,0.6326530612244898,-0.11224489795918369,0.3979591836734694,0.6326530612244898,0.43548387096774194,0.6666666666666666,-0.022478491067886353,0.04868367314338684,0.05546722933650017,0.2022387683391571,0.06934221616211349,0.0,-0.008774414380575166,0.6755866408348083,0.6451612903225806,1.0,1.0,0.0,0.5409454703330994,0.010353362187743187,62,0.6326530612244898
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.04578612744808197,0.16259156167507172,0.040281228721141815,0.1550225168466568,-0.007569044828414917,0.5102040816326531,0.5102040816326531,0.0,0.40816326530612246,0.5102040816326531,0.42,0.6041666666666666,-0.012412494979798794,0.020438773557543755,0.05159492418169975,0.2002776712179184,-0.09356853314855597,0.0,-0.007569049485027786,0.6892927885055542,0.5230769230769231,1.0,1.0,0.0,0.5367492437362671,0.010857431218028069,65,0.6632653061224489
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07549023628234863,0.208417609333992,0.07038222998380661,0.200668603181839,-0.007749006152153015,0.42424242424242425,0.494949494949495,-0.07070707070707072,0.5656565656565656,0.494949494949495,0.4897959183673469,0.36,0.009915603324770927,0.0025454554706811905,0.055609188973903656,0.26525214314460754,-0.06728075019071489,0.0,-0.007749021768268909,0.6998127102851868,0.47692307692307695,1.0,1.0,0.0,0.5369564294815063,0.01166467647999525,65,0.6565656565656566
