feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.0649026483297348,0.19601714611053467,0.06403215229511261,0.1936284601688385,-0.002388685941696167,0.46938775510204084,0.4897959183673469,-0.02040816326530609,0.6530612244897959,0.4897959183673469,0.625,0.32,0.00735687417909503,0.0028571418952196836,0.015131266787648201,0.2530050277709961,-0.08383619609298412,0.0,-0.002388684451312766
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.03389034792780876,0.1438351422548294,0.033234626054763794,0.1419273465871811,-0.0019077956676483154,0.494949494949495,0.5252525252525253,-0.03030303030303033,0.7474747474747475,0.5252525252525253,0.7307692307692307,0.23404255319148937,0.015756193548440933,0.0054444423876702785,0.019930541515350342,0.18229320645332336,-0.021465891499782213,0.0,-0.0019077874374378379
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.06302031874656677,0.20258520543575287,0.05842500925064087,0.1967562735080719,-0.005828931927680969,0.42424242424242425,0.6262626262626263,-0.20202020202020204,0.41414141414141414,0.6262626262626263,0.3709677419354839,0.5135135135135135,-0.0005816814373247325,0.052636366337537766,0.022114524617791176,0.23744139075279236,-0.3162021091517141,0.0,-0.005828960012583382
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.037023115903139114,0.14764170348644257,0.03690433129668236,0.14810623228549957,0.00046452879905700684,0.5102040816326531,0.5408163265306123,-0.030612244897959218,0.4387755102040816,0.5408163265306123,0.4528301886792453,0.5777777777777777,-0.002115335315465927,0.004877550061792135,0.013876195065677166,0.19208848476409912,0.021819094824155044,0.0,0.0004645322173464379
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.07121790945529938,0.19429278373718262,0.07140570878982544,0.19317376613616943,-0.0011190176010131836,0.5204081632653061,0.5510204081632653,-0.030612244897959107,0.6428571428571429,0.5510204081632653,0.6481481481481481,0.36363636363636365,0.007621103897690773,0.04501020163297653,0.014603114686906338,0.2645580768585205,0.04973139186847097,0.0,-0.0011190079628936565
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.03172416612505913,0.13952003419399261,0.030718853697180748,0.13666057586669922,-0.002859458327293396,0.46464646464646464,0.5151515151515151,-0.0505050505050505,0.7272727272727273,0.5151515151515151,0.6862745098039216,0.22916666666666666,0.014735064469277859,-0.0032525279093533754,0.020621441304683685,0.17494410276412964,-0.051271033363420655,0.0,-0.00285945008767562
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.04519873484969139,0.1601116806268692,0.043928541243076324,0.15640656650066376,-0.0037051141262054443,0.42424242424242425,0.5959595959595959,-0.17171717171717166,0.24242424242424243,0.5959595959595959,0.22033898305084745,0.725,-0.007933658547699451,0.027797983959317207,0.014259283430874348,0.2085961252450943,-0.03468195689094381,0.0,-0.003705118038465814
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.0433000847697258,0.16382579505443573,0.04260510206222534,0.16235773265361786,-0.001468062400817871,0.4897959183673469,0.6326530612244898,-0.1428571428571429,0.4897959183673469,0.6326530612244898,0.4838709677419355,0.5,0.00045709635014645755,0.04868367314338684,0.016010262072086334,0.2022387683391571,0.028191947708320363,0.0,-0.0014680441545722805
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.04131089895963669,0.15460242331027985,0.040281228721141815,0.1550225168466568,0.0004200935363769531,0.5714285714285714,0.5102040816326531,0.061224489795918324,0.6326530612244898,0.5102040816326531,0.7,0.4375,0.006296561099588871,0.020438773557543755,0.01598435826599598,0.2002776712179184,-0.11624136128554569,0.0,0.0004200768462211198
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07293710112571716,0.20526239275932312,0.07038222998380661,0.200668603181839,-0.004593789577484131,0.43434343434343436,0.494949494949495,-0.06060606060606061,0.8585858585858586,0.494949494949495,0.7959183673469388,0.08,0.020851757377386093,0.0025454554706811905,0.018660228699445724,0.26525214314460754,-0.19143553115096618,0.0,-0.004593775161239791
