test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,direction_match,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
277,2506,2026-03-02 10:00:00,2026-03-02 12:00:00,USDJPY,156.63,-0.4129999876022339,0.0041388715617358,0.0073970584198832,0.4171388591639697,0.4171388591639697,0.4203970460221171,0.0032581868581473827,DOWN,UP,False,0.532999999999987,68.71247498332322,0.0651943461086546,0.0455669358615727,0.5866000000000042,0.5948600000000113,0.0032474395188408,0.6169999999999902,0.5161290322580645
65,2294,2026-02-17 10:00:00,2026-02-17 12:00:00,USDJPY,153.556,-0.4120000004768371,0.0015639597550034,0.0073970584198832,0.4135639602318406,0.4135639602318406,0.4193970588967204,0.005833098664879799,DOWN,UP,False,0.2549999999999954,49.03314917127209,0.1053599181755657,0.0027691680911603,0.1483000000000061,0.3629800000000216,0.0002931386024456,0.0510000000000161,0.5483870967741935
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0232243370264768,0.0073970584198832,-0.4122243355959654,0.4122243355959654,0.3816029401496053,-0.03062139544636011,UP,DOWN,False,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
2,2231,2026-02-12 17:00:00,2026-02-12 19:00:00,USDJPY,153.313,-0.395000010728836,0.0154865365475416,0.0073970584198832,0.4104865472763777,0.4104865472763777,0.4023970691487193,-0.008089478127658367,DOWN,UP,False,0.6069999999999993,57.45856353591152,-0.2360801448351992,0.0689286667906313,0.1863999999999919,-0.5088800000000049,0.0013912475506203,0.4639999999999986,0.5161290322580645
293,2522,2026-03-03 02:00:00,2026-03-03 04:00:00,USDJPY,157.73,-0.3720000088214874,0.0348105654120445,0.0073970584198832,0.4068105742335319,0.4068105742335319,0.3793970672413707,-0.02741350699216122,DOWN,UP,False,0.2669999999999959,92.23897264098213,0.3639028719875909,0.0919654659461201,0.9616499999999916,1.413579999999996,0.0016129441946708,0.813999999999993,0.5806451612903226
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0130275012925267,0.0073970584198832,-0.4020274998620152,0.4020274998620152,0.3816029401496053,-0.020424559712409918,UP,DOWN,False,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,-0.0190000000000054,0.5161290322580645
144,2373,2026-02-20 17:00:00,2026-02-20 19:00:00,USDJPY,155.158,0.3899999856948852,-0.0108885588124394,0.0073970584198832,-0.4008885445073247,0.4008885445073247,0.382602927275002,-0.018285617232322693,UP,DOWN,False,0.2319999999999993,57.0194384449241,0.140812006578102,-0.0101028036416853,0.1139499999999884,0.4635199999999884,-0.0008371541909227,0.0139999999999815,0.5161290322580645
172,2401,2026-02-23 23:00:00,2026-02-24 01:00:00,USDJPY,154.898,-0.3549999892711639,0.0358975864946842,0.0073970584198832,0.3908975757658481,0.3908975757658481,0.3623970476910472,-0.028500528074800913,DOWN,UP,False,0.1959999999999979,49.9718626899267,-0.0462412931902065,0.0662449344313121,0.2470499999999731,-0.0344399999999893,-0.0001420087787245,0.4199999999999875,0.6129032258064516
350,2579,2026-03-05 11:00:00,2026-03-05 13:00:00,USDJPY,156.566,0.3840000033378601,-0.0010787011124193,0.0073970584198832,-0.3850787044502795,0.3850787044502795,0.3766029449179768,-0.008475759532302674,UP,DOWN,False,0.4709999999999752,26.206434316353462,-0.1590230074156693,-0.0417073709814912,-0.5967500000000143,-0.8333200000000147,-0.002599156548218,-0.4389999999999929,0.6129032258064516
146,2375,2026-02-20 19:00:00,2026-02-20 21:00:00,USDJPY,155.548,-0.3720000088214874,0.0025125280953943,0.0073970584198832,0.3745125369168818,0.3745125369168818,0.3793970672413707,0.004884530324488878,DOWN,UP,False,0.3079999999999927,71.30214917825529,0.1770475032473939,0.0194805689578749,0.4229500000000143,0.7701799999999821,0.0003344137469774,0.4080000000000154,0.5161290322580645
