feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
h1_close_return_1_31,"(-0.00458, -0.000521]",-0.0035829798772103,-0.0005217559341686,99,0.05668582767248154,0.17504897713661194,0.053674712777137756,0.1667497158050537,-0.008299261331558228,0.45454545454545453,0.5555555555555556,-0.10101010101010105,0.7373737373737373,0.5555555555555556,0.6727272727272727,0.18181818181818182,0.0283664558082819,0.045232318341732025,0.04000382497906685,0.22856774926185608,-0.13987169735267044,0.0,-0.0082992882552472,0.7028439044952393,0.64,0.72,0.7368421052631579,0.3333333333333333,0.5093128085136414,0.0428508035838604,25,0.25252525252525254
h1_close_return_1_31,"(-0.000521, 7.72e-05]",-0.0005200834670539,7.678230935592723e-05,98,0.04691997915506363,0.1653752475976944,0.04720861464738846,0.16760806739330292,0.0022328197956085205,0.5306122448979592,0.5,0.030612244897959218,0.5204081632653061,0.5,0.5510204081632653,0.5102040816326531,0.008434691466391087,-0.002653059083968401,0.0394153855741024,0.21704289317131042,0.10895249646636179,0.0,0.0022327990404197163,0.6779584288597107,0.6296296296296297,0.5185185185185185,0.6428571428571429,0.6153846153846154,0.4959840774536133,0.04378531873226166,27,0.2755102040816326
h1_close_return_1_31,"(7.72e-05, 0.000655]",7.768699908061727e-05,0.0006453210961332,98,0.0365925133228302,0.14952205121517181,0.03563741222023964,0.14448018372058868,-0.00504186749458313,0.5204081632653061,0.6122448979591837,-0.09183673469387754,0.5408163265306123,0.6122448979591837,0.55,0.47368421052631576,0.012393636628985405,0.02886734902858734,0.03845220431685448,0.18755382299423218,0.02314825144500058,0.0,-0.005041875857479716,0.714535653591156,0.30434782608695654,0.4782608695652174,0.3076923076923077,0.3,0.5004822015762329,0.04438905045390129,23,0.23469387755102042
h1_close_return_1_31,"(0.000655, 0.00722]",0.0006585897051343,0.0072205660304309,99,0.06433723121881485,0.19570136070251465,0.06067595258355141,0.19556406140327454,-0.0001372992992401123,0.5555555555555556,0.5656565656565656,-0.010101010101010055,0.5252525252525253,0.5656565656565656,0.5714285714285714,0.5348837209302325,0.004128844942897558,0.02758585847914219,0.03507556766271591,0.24549615383148193,-0.13287457810150483,0.0,-0.00013734674024762494,0.7050437331199646,0.45161290322580644,0.6451612903225806,0.5789473684210527,0.25,0.5048767924308777,0.04158125817775726,31,0.31313131313131315
h1_ma_gap_sma20_31,"(-1.0259999999999998, -0.0886]",-1.0251499999999965,-0.0888499999999794,99,0.04808485135436058,0.1689891666173935,0.046066317707300186,0.16542913019657135,-0.0035600364208221436,0.46464646464646464,0.6767676767676768,-0.21212121212121215,0.40404040404040403,0.6767676767676768,0.40298507462686567,0.59375,-0.0029294416308403015,0.06262625753879547,0.03633838891983032,0.20740310847759247,0.03643725892289693,0.0,-0.003560028537505807,0.6988616585731506,0.4827586206896552,0.3793103448275862,0.4,0.6666666666666666,0.4796390235424042,0.0385981909930706,29,0.29292929292929293
h1_ma_gap_sma20_31,"(-0.0886, 0.107]",-0.0878999999999905,0.1067999999999926,98,0.041146643459796906,0.15996091067790985,0.037892092019319534,0.15612874925136566,-0.0038321614265441895,0.5,0.5408163265306123,-0.04081632653061229,0.5510204081632653,0.5408163265306123,0.5471698113207547,0.4444444444444444,0.012370480224490166,0.035030607134103775,0.03797392174601555,0.1926875114440918,-0.14094835358294128,0.0,-0.003832159687441825,0.7184674739837646,0.46153846153846156,0.4230769230769231,0.42857142857142855,0.6,0.4895405173301697,0.036680918186903,26,0.2653061224489796
h1_ma_gap_sma20_31,"(0.107, 0.281]",0.1075000000000159,0.2809000000000026,98,0.057756729423999786,0.17002421617507935,0.0581495501101017,0.1717124879360199,0.0016882717609405518,0.5612244897959183,0.5408163265306123,0.020408163265306034,0.5918367346938775,0.5408163265306123,0.6415094339622641,0.4666666666666667,0.014163689687848091,0.014663263224065304,0.037863221019506454,0.241032674908638,0.09718602082278589,0.0,0.0016882677885646732,0.6896224617958069,0.5833333333333334,0.75,0.8333333333333334,0.3333333333333333,0.5092751383781433,0.03201677277684212,24,0.24489795918367346
h1_ma_gap_sma20_31,"(0.281, 1.286]",0.2811000000000092,1.286249999999967,99,0.05770279839634895,0.18682576715946198,0.055222030729055405,0.18129070103168488,-0.0055350661277771,0.5353535353535354,0.47474747474747475,0.06060606060606061,0.7777777777777778,0.47474747474747475,0.8297872340425532,0.2692307692307692,0.02977653406560421,-0.01305050402879715,0.038261376321315765,0.23410236835479736,0.022285087728953445,0.0,-0.005535072336594261,0.6914286017417908,0.5185185185185185,0.8518518518518519,0.9166666666666666,0.2,0.5343138575553894,0.042347922921180725,27,0.2727272727272727
h1_ma_gap_sma50_31,"(-1.051, -0.0898]",-1.0503599999999835,-0.0912600000000054,99,0.06266094744205475,0.19937515258789062,0.05769142881035805,0.19261690974235535,-0.006758242845535278,0.46464646464646464,0.6363636363636364,-0.1717171717171717,0.40404040404040403,0.6363636363636364,0.3968253968253968,0.5833333333333334,-0.0027910808566957712,0.05676767975091934,0.03720003738999367,0.2350616455078125,-0.1415713102403136,0.0,-0.0067582540308134716,0.7139332890510559,0.40625,0.375,0.34782608695652173,0.5555555555555556,0.47621139883995056,0.03372282162308693,32,0.32323232323232326
h1_ma_gap_sma50_31,"(-0.0898, 0.251]",-0.0855600000000151,0.2504200000000196,98,0.04257727041840553,0.1456192135810852,0.04247751086950302,0.14651259779930115,0.0008933842182159424,0.5306122448979592,0.5816326530612245,-0.05102040816326525,0.5,0.5816326530612245,0.5263157894736842,0.5365853658536586,0.010989263653755188,0.0340714268386364,0.03919430449604988,0.2043672651052475,0.07850727668176417,0.0,0.000893384560334442,0.7060884237289429,0.45454545454545453,0.45454545454545453,0.42857142857142855,0.5,0.49005287885665894,0.031019212678074837,22,0.22448979591836735
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.06392735242843628,0.19532036781311035,0.06403215229511261,0.1936284601688385,-0.0016919076442718506,0.5102040816326531,0.4897959183673469,0.020408163265306145,0.673469387755102,0.4897959183673469,0.6875,0.34,0.015704087913036346,0.0028571418952196836,0.03247290477156639,0.2530050277709961,0.07934272311791461,0.0,-0.0016919028261030192,0.6802228689193726,0.6388888888888888,0.75,0.8888888888888888,0.3888888888888889,0.5109900236129761,0.033691201359033585,36,0.3673469387755102
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.035602230578660965,0.1455959975719452,0.033234626054763794,0.1419273465871811,-0.003668650984764099,0.5555555555555556,0.5252525252525253,0.030303030303030276,0.7474747474747475,0.5252525252525253,0.7884615384615384,0.2978723404255319,0.029480602592229843,0.0054444423876702785,0.041077639907598495,0.18229320645332336,-0.007098256863517674,0.0,-0.003668630843737511,0.7061760425567627,0.5,0.875,0.8,0.0,0.5544434189796448,0.04290260002017021,16,0.16161616161616163
