weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio,weekday_name
0,45,0.0661139264702797,0.2026405930519104,0.06764804571866989,0.19962777197360992,-0.003012821078300476,0.4888888888888889,0.6888888888888889,-0.2,0.4888888888888889,0.6888888888888889,0.4838709677419355,0.5,0.00871121697127819,0.07553333044052124,0.03968195989727974,0.2510089576244354,0.1471514386812254,0.0,-0.0030128257556094004,0.6763747930526733,0.6,0.4666666666666667,0.5454545454545454,0.75,0.4999396502971649,0.02822836861014366,15,0.3333333333333333,Mon
1,72,0.057036954909563065,0.17198355495929718,0.05620087683200836,0.16471733152866364,-0.007266223430633545,0.5555555555555556,0.6111111111111112,-0.05555555555555558,0.6666666666666666,0.6111111111111112,0.6818181818181818,0.35714285714285715,0.020555181428790092,0.04758332669734955,0.04446081444621086,0.23363633453845978,0.012335090979386718,0.0,-0.007266246636087696,0.7234645485877991,0.3333333333333333,0.7222222222222222,0.5454545454545454,0.0,0.5046411156654358,0.027183445170521736,18,0.25,Tue
2,72,0.04741756618022919,0.1571751832962036,0.045561764389276505,0.15585538744926453,-0.001319795846939087,0.4583333333333333,0.4861111111111111,-0.02777777777777779,0.4444444444444444,0.4861111111111111,0.4,0.5135135135135135,-0.00105603551492095,0.026277778670191765,0.028439991176128387,0.21261534094810486,-0.05426961420402387,0.0,-0.0013197935962428683,0.6644595861434937,0.75,0.875,0.9166666666666666,0.25,0.5139299035072327,0.022035973146557808,16,0.2222222222222222,Wed
3,81,0.05060218274593353,0.17594163119792938,0.04873887076973915,0.1741483360528946,-0.00179329514503479,0.49382716049382713,0.5679012345679012,-0.07407407407407407,0.6296296296296297,0.5679012345679012,0.6086956521739131,0.34285714285714286,0.011187168769538403,0.02102469652891159,0.03203416243195534,0.2203478217124939,-0.06559750949759499,0.0,-0.0017932990312944166,0.6913279891014099,0.5769230769230769,0.6153846153846154,0.6666666666666666,0.45454545454545453,0.5121850967407227,0.06401493400335312,26,0.32098765432098764,Thu
4,96,0.04658690094947815,0.17269934713840485,0.042552005499601364,0.1698397547006607,-0.0028595924377441406,0.5416666666666666,0.5416666666666666,0.0,0.5625,0.5416666666666666,0.5961538461538461,0.4772727272727273,0.013803361915051937,0.010177083313465118,0.04052037373185158,0.20626263320446014,-0.14283460061546763,0.0,-0.0028595863744461294,0.7186930775642395,0.4074074074074074,0.37037037037037035,0.3125,0.5454545454545454,0.4838835895061493,0.037562448531389236,27,0.28125,Fri
5,28,0.039233434945344925,0.1398412436246872,0.036989811807870865,0.14209243655204773,0.0022511929273605347,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.9166666666666666,0.3125,0.043963730335235596,-0.05782143026590347,0.04314582422375679,0.1809319108724594,0.366665078142163,0.0,0.0022511848780725784,0.7470188140869141,0.25,0.75,0.0,0.25,0.5248701572418213,0.03683893755078316,4,0.14285714285714285,Sat
