timestamp_jst,symbol,sequence_length,future_hours,entry_price,future_timestamp_jst,target_close,target_delta,target_close_t_plus_2,target_delta_t_plus_2,h1_open_00,h1_high_00,h1_low_00,h1_close_00,h1_sma_20_00,h1_sma_50_00,h1_ema_20_00,h1_rsi_14_00,h1_macd_00,h1_macd_signal_00,h1_macd_hist_00,h1_body_00,h1_range_00,h1_upper_wick_00,h1_lower_wick_00,h1_close_return_1_00,h1_ma_gap_sma20_00,h1_ma_gap_sma50_00,h1_open_01,h1_high_01,h1_low_01,h1_close_01,h1_sma_20_01,h1_sma_50_01,h1_ema_20_01,h1_rsi_14_01,h1_macd_01,h1_macd_signal_01,h1_macd_hist_01,h1_body_01,h1_range_01,h1_upper_wick_01,h1_lower_wick_01,h1_close_return_1_01,h1_ma_gap_sma20_01,h1_ma_gap_sma50_01,h1_open_02,h1_high_02,h1_low_02,h1_close_02,h1_sma_20_02,h1_sma_50_02,h1_ema_20_02,h1_rsi_14_02,h1_macd_02,h1_macd_signal_02,h1_macd_hist_02,h1_body_02,h1_range_02,h1_upper_wick_02,h1_lower_wick_02,h1_close_return_1_02,h1_ma_gap_sma20_02,h1_ma_gap_sma50_02,h1_open_03,h1_high_03,h1_low_03,h1_close_03,h1_sma_20_03,h1_sma_50_03,h1_ema_20_03,h1_rsi_14_03,h1_macd_03,h1_macd_signal_03,h1_macd_hist_03,h1_body_03,h1_range_03,h1_upper_wick_03,h1_lower_wick_03,h1_close_return_1_03,h1_ma_gap_sma20_03,h1_ma_gap_sma50_03,h1_open_04,h1_high_04,h1_low_04,h1_close_04,h1_sma_20_04,h1_sma_50_04,h1_ema_20_04,h1_rsi_14_04,h1_macd_04,h1_macd_signal_04,h1_macd_hist_04,h1_body_04,h1_range_04,h1_upper_wick_04,h1_lower_wick_04,h1_close_return_1_04,h1_ma_gap_sma20_04,h1_ma_gap_sma50_04,h1_open_05,h1_high_05,h1_low_05,h1_close_05,h1_sma_20_05,h1_sma_50_05,h1_ema_20_05,h1_rsi_14_05,h1_macd_05,h1_macd_signal_05,h1_macd_hist_05,h1_body_05,h1_range_05,h1_upper_wick_05,h1_lower_wick_05,h1_close_return_1_05,h1_ma_gap_sma20_05,h1_ma_gap_sma50_05,h1_open_06,h1_high_06,h1_low_06,h1_close_06,h1_sma_20_06,h1_sma_50_06,h1_ema_20_06,h1_rsi_14_06,h1_macd_06,h1_macd_signal_06,h1_macd_hist_06,h1_body_06,h1_range_06,h1_upper_wick_06,h1_lower_wick_06,h1_close_return_1_06,h1_ma_gap_sma20_06,h1_ma_gap_sma50_06,h1_open_07,h1_high_07,h1_low_07,h1_close_07,h1_sma_20_07,h1_sma_50_07,h1_ema_20_07,h1_rsi_14_07,h1_macd_07,h1_macd_signal_07,h1_macd_hist_07,h1_body_07,h1_range_07,h1_upper_wick_07,h1_lower_wick_07,h1_close_return_1_07,h1_ma_gap_sma20_07,h1_ma_gap_sma50_07,h1_open_08,h1_high_08,h1_low_08,h1_close_08,h1_sma_20_08,h1_sma_50_08,h1_ema_20_08,h1_rsi_14_08,h1_macd_08,h1_macd_signal_08,h1_macd_hist_08,h1_body_08,h1_range_08,h1_upper_wick_08,h1_lower_wick_08,h1_close_return_1_08,h1_ma_gap_sma20_08,h1_ma_gap_sma50_08,h1_open_09,h1_high_09,h1_low_09,h1_close_09,h1_sma_20_09,h1_sma_50_09,h1_ema_20_09,h1_rsi_14_09,h1_macd_09,h1_macd_signal_09,h1_macd_hist_09,h1_body_09,h1_range_09,h1_upper_wick_09,h1_lower_wick_09,h1_close_return_1_09,h1_ma_gap_sma20_09,h1_ma_gap_sma50_09,h1_open_10,h1_high_10,h1_low_10,h1_close_10,h1_sma_20_10,h1_sma_50_10,h1_ema_20_10,h1_rsi_14_10,h1_macd_10,h1_macd_signal_10,h1_macd_hist_10,h1_body_10,h1_range_10,h1_upper_wick_10,h1_lower_wick_10,h1_close_return_1_10,h1_ma_gap_sma20_10,h1_ma_gap_sma50_10,h1_open_11,h1_high_11,h1_low_11,h1_close_11,h1_sma_20_11,h1_sma_50_11,h1_ema_20_11,h1_rsi_14_11,h1_macd_11,h1_macd_signal_11,h1_macd_hist_11,h1_body_11,h1_range_11,h1_upper_wick_11,h1_lower_wick_11,h1_close_return_1_11,h1_ma_gap_sma20_11,h1_ma_gap_sma50_11,h1_open_12,h1_high_12,h1_low_12,h1_close_12,h1_sma_20_12,h1_sma_50_12,h1_ema_20_12,h1_rsi_14_12,h1_macd_12,h1_macd_signal_12,h1_macd_hist_12,h1_body_12,h1_range_12,h1_upper_wick_12,h1_lower_wick_12,h1_close_return_1_12,h1_ma_gap_sma20_12,h1_ma_gap_sma50_12,h1_open_13,h1_high_13,h1_low_13,h1_close_13,h1_sma_20_13,h1_sma_50_13,h1_ema_20_13,h1_rsi_14_13,h1_macd_13,h1_macd_signal_13,h1_macd_hist_13,h1_body_13,h1_range_13,h1_upper_wick_13,h1_lower_wick_13,h1_close_return_1_13,h1_ma_gap_sma20_13,h1_ma_gap_sma50_13,h1_open_14,h1_high_14,h1_low_14,h1_close_14,h1_sma_20_14,h1_sma_50_14,h1_ema_20_14,h1_rsi_14_14,h1_macd_14,h1_macd_signal_14,h1_macd_hist_14,h1_body_14,h1_range_14,h1_upper_wick_14,h1_lower_wick_14,h1_close_return_1_14,h1_ma_gap_sma20_14,h1_ma_gap_sma50_14,h1_open_15,h1_high_15,h1_low_15,h1_close_15,h1_sma_20_15,h1_sma_50_15,h1_ema_20_15,h1_rsi_14_15,h1_macd_15,h1_macd_signal_15,h1_macd_hist_15,h1_body_15,h1_range_15,h1_upper_wick_15,h1_lower_wick_15,h1_close_return_1_15,h1_ma_gap_sma20_15,h1_ma_gap_sma50_15,h1_open_16,h1_high_16,h1_low_16,h1_close_16,h1_sma_20_16,h1_sma_50_16,h1_ema_20_16,h1_rsi_14_16,h1_macd_16,h1_macd_signal_16,h1_macd_hist_16,h1_body_16,h1_range_16,h1_upper_wick_16,h1_lower_wick_16,h1_close_return_1_16,h1_ma_gap_sma20_16,h1_ma_gap_sma50_16,h1_open_17,h1_high_17,h1_low_17,h1_close_17,h1_sma_20_17,h1_sma_50_17,h1_ema_20_17,h1_rsi_14_17,h1_macd_17,h1_macd_signal_17,h1_macd_hist_17,h1_body_17,h1_range_17,h1_upper_wick_17,h1_lower_wick_17,h1_close_return_1_17,h1_ma_gap_sma20_17,h1_ma_gap_sma50_17,h1_open_18,h1_high_18,h1_low_18,h1_close_18,h1_sma_20_18,h1_sma_50_18,h1_ema_20_18,h1_rsi_14_18,h1_macd_18,h1_macd_signal_18,h1_macd_hist_18,h1_body_18,h1_range_18,h1_upper_wick_18,h1_lower_wick_18,h1_close_return_1_18,h1_ma_gap_sma20_18,h1_ma_gap_sma50_18,h1_open_19,h1_high_19,h1_low_19,h1_close_19,h1_sma_20_19,h1_sma_50_19,h1_ema_20_19,h1_rsi_14_19,h1_macd_19,h1_macd_signal_19,h1_macd_hist_19,h1_body_19,h1_range_19,h1_upper_wick_19,h1_lower_wick_19,h1_close_return_1_19,h1_ma_gap_sma20_19,h1_ma_gap_sma50_19,h1_open_20,h1_high_20,h1_low_20,h1_close_20,h1_sma_20_20,h1_sma_50_20,h1_ema_20_20,h1_rsi_14_20,h1_macd_20,h1_macd_signal_20,h1_macd_hist_20,h1_body_20,h1_range_20,h1_upper_wick_20,h1_lower_wick_20,h1_close_return_1_20,h1_ma_gap_sma20_20,h1_ma_gap_sma50_20,h1_open_21,h1_high_21,h1_low_21,h1_close_21,h1_sma_20_21,h1_sma_50_21,h1_ema_20_21,h1_rsi_14_21,h1_macd_21,h1_macd_signal_21,h1_macd_hist_21,h1_body_21,h1_range_21,h1_upper_wick_21,h1_lower_wick_21,h1_close_return_1_21,h1_ma_gap_sma20_21,h1_ma_gap_sma50_21,h1_open_22,h1_high_22,h1_low_22,h1_close_22,h1_sma_20_22,h1_sma_50_22,h1_ema_20_22,h1_rsi_14_22,h1_macd_22,h1_macd_signal_22,h1_macd_hist_22,h1_body_22,h1_range_22,h1_upper_wick_22,h1_lower_wick_22,h1_close_return_1_22,h1_ma_gap_sma20_22,h1_ma_gap_sma50_22,h1_open_23,h1_high_23,h1_low_23,h1_close_23,h1_sma_20_23,h1_sma_50_23,h1_ema_20_23,h1_rsi_14_23,h1_macd_23,h1_macd_signal_23,h1_macd_hist_23,h1_body_23,h1_range_23,h1_upper_wick_23,h1_lower_wick_23,h1_close_return_1_23,h1_ma_gap_sma20_23,h1_ma_gap_sma50_23,h1_open_24,h1_high_24,h1_low_24,h1_close_24,h1_sma_20_24,h1_sma_50_24,h1_ema_20_24,h1_rsi_14_24,h1_macd_24,h1_macd_signal_24,h1_macd_hist_24,h1_body_24,h1_range_24,h1_upper_wick_24,h1_lower_wick_24,h1_close_return_1_24,h1_ma_gap_sma20_24,h1_ma_gap_sma50_24,h1_open_25,h1_high_25,h1_low_25,h1_close_25,h1_sma_20_25,h1_sma_50_25,h1_ema_20_25,h1_rsi_14_25,h1_macd_25,h1_macd_signal_25,h1_macd_hist_25,h1_body_25,h1_range_25,h1_upper_wick_25,h1_lower_wick_25,h1_close_return_1_25,h1_ma_gap_sma20_25,h1_ma_gap_sma50_25,h1_open_26,h1_high_26,h1_low_26,h1_close_26,h1_sma_20_26,h1_sma_50_26,h1_ema_20_26,h1_rsi_14_26,h1_macd_26,h1_macd_signal_26,h1_macd_hist_26,h1_body_26,h1_range_26,h1_upper_wick_26,h1_lower_wick_26,h1_close_return_1_26,h1_ma_gap_sma20_26,h1_ma_gap_sma50_26,h1_open_27,h1_high_27,h1_low_27,h1_close_27,h1_sma_20_27,h1_sma_50_27,h1_ema_20_27,h1_rsi_14_27,h1_macd_27,h1_macd_signal_27,h1_macd_hist_27,h1_body_27,h1_range_27,h1_upper_wick_27,h1_lower_wick_27,h1_close_return_1_27,h1_ma_gap_sma20_27,h1_ma_gap_sma50_27,h1_open_28,h1_high_28,h1_low_28,h1_close_28,h1_sma_20_28,h1_sma_50_28,h1_ema_20_28,h1_rsi_14_28,h1_macd_28,h1_macd_signal_28,h1_macd_hist_28,h1_body_28,h1_range_28,h1_upper_wick_28,h1_lower_wick_28,h1_close_return_1_28,h1_ma_gap_sma20_28,h1_ma_gap_sma50_28,h1_open_29,h1_high_29,h1_low_29,h1_close_29,h1_sma_20_29,h1_sma_50_29,h1_ema_20_29,h1_rsi_14_29,h1_macd_29,h1_macd_signal_29,h1_macd_hist_29,h1_body_29,h1_range_29,h1_upper_wick_29,h1_lower_wick_29,h1_close_return_1_29,h1_ma_gap_sma20_29,h1_ma_gap_sma50_29,h1_open_30,h1_high_30,h1_low_30,h1_close_30,h1_sma_20_30,h1_sma_50_30,h1_ema_20_30,h1_rsi_14_30,h1_macd_30,h1_macd_signal_30,h1_macd_hist_30,h1_body_30,h1_range_30,h1_upper_wick_30,h1_lower_wick_30,h1_close_return_1_30,h1_ma_gap_sma20_30,h1_ma_gap_sma50_30,h1_open_31,h1_high_31,h1_low_31,h1_close_31,h1_sma_20_31,h1_sma_50_31,h1_ema_20_31,h1_rsi_14_31,h1_macd_31,h1_macd_signal_31,h1_macd_hist_31,h1_body_31,h1_range_31,h1_upper_wick_31,h1_lower_wick_31,h1_close_return_1_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_last_close,h1_recent_momentum,h1_trend_consistency,future_timestamp_t_plus_6_jst,target_close_t_plus_6,target_delta_t_plus_6,future_timestamp_t_plus_7_jst,target_close_t_plus_7,target_delta_t_plus_7,future_timestamp_t_plus_8_jst,target_close_t_plus_8,target_delta_t_plus_8,true_delta_t_plus_6,pred_delta_t_plus_6,baseline_constant_pred_delta_t_plus_6,baseline_drift_pred_delta_t_plus_6,direction_prob_up_t_plus_6,direction_active_t_plus_6,direction_target_t_plus_6,abs_error_t_plus_6,baseline_constant_abs_error_t_plus_6,baseline_drift_abs_error_t_plus_6,true_direction_t_plus_6,pred_direction_t_plus_6,direction_head_t_plus_6,true_delta_t_plus_7,pred_delta_t_plus_7,baseline_constant_pred_delta_t_plus_7,baseline_drift_pred_delta_t_plus_7,direction_prob_up_t_plus_7,direction_active_t_plus_7,direction_target_t_plus_7,abs_error_t_plus_7,baseline_constant_abs_error_t_plus_7,baseline_drift_abs_error_t_plus_7,true_direction_t_plus_7,pred_direction_t_plus_7,direction_head_t_plus_7,true_delta_t_plus_8,pred_delta_t_plus_8,baseline_constant_pred_delta_t_plus_8,baseline_drift_pred_delta_t_plus_8,direction_prob_up_t_plus_8,direction_active_t_plus_8,direction_target_t_plus_8,abs_error_t_plus_8,baseline_constant_abs_error_t_plus_8,baseline_drift_abs_error_t_plus_8,true_direction_t_plus_8,pred_direction_t_plus_8,direction_head_t_plus_8,mean_abs_error,target_scale,sample_weight
2026-02-12 13:00:00,USDJPY,32,2,152.539,2026-02-12 15:00:00,152.855,0.3160000000000025,152.855,0.3160000000000025,154.496,154.585,154.296,154.313,155.05865,155.90519999999998,154.98129666164328,28.682170542636012,-0.4518735962953712,-0.4018977451250818,-0.0499758511702894,-0.1830000000000211,0.2890000000000157,0.0889999999999986,0.0169999999999959,-0.0011909616367956,-0.7456500000000119,-1.5921999999999912,154.313,154.367,154.241,154.333,154.97625,155.8501,154.91955412243917,25.939177101968767,-0.4479392970831952,-0.4111060555167045,-0.0368332415664907,0.0200000000000102,0.1259999999999763,0.0339999999999918,0.0719999999999743,0.0001296067084433,-0.6432499999999948,-1.5170999999999992,154.333,154.417,154.305,154.378,154.90865,155.79564,154.8679775393497,22.326454033771757,-0.4361624040014931,-0.4161173252136622,-0.0200450787878308,0.0449999999999874,0.1119999999999947,0.0390000000000156,0.0279999999999915,0.0002915773036225,-0.5306500000000085,-1.4176400000000058,154.378,154.393,154.26,154.391,154.8598,155.74166000000002,154.8225511070307,22.91471415182832,-0.4209279447038057,-0.4170794491116909,-0.0038484955921147,0.0130000000000052,0.1330000000000097,0.0020000000000095,0.117999999999995,8.42088898678206e-05,-0.4688000000000158,-1.3506600000000333,154.398,154.505,154.363,154.498,154.81834999999998,155.69002,154.79164147778968,30.1619433198384,-0.3956596025793999,-0.4127954798052327,0.0171358772258328,0.0999999999999943,0.1419999999999959,0.007000000000005,0.0349999999999965,0.0006930455790816,-0.3203499999999906,-1.1920200000000136,154.498,154.516,153.99,154.046,154.75764999999998,155.62322,154.72062800371447,26.07174103237169,-0.4074105071533722,-0.4117184852748606,0.0043079781214884,-0.4519999999999982,0.525999999999982,0.0180000000000006,0.0559999999999831,-0.0029256042149412,-0.7116499999999917,-1.5772200000000112,154.045,154.067,153.834,153.978,154.6914,155.55774000000002,154.64990152717024,21.0597215985638,-0.4173987029631405,-0.4128545288125166,-0.0045441741506239,-0.0669999999999788,0.2330000000000041,0.0220000000000197,0.1440000000000054,-0.0004414265868635,-0.7133999999999787,-1.5797400000000152,153.977,153.977,153.611,153.611,154.6015,155.49222,154.55095852458263,18.75249900040028,-0.4497438854014035,-0.420232400130294,-0.0295114852711095,-0.3660000000000138,0.3660000000000138,0.0,0.0,-0.002383457377028,-0.9904999999999972,-1.8812200000000128,153.611,153.732,153.545,153.558,154.5015,155.43082,154.45639104605092,21.91588785046791,-0.4741881863384947,-0.4310235573719341,-0.0431646289665605,-0.0529999999999972,0.1870000000000118,0.1210000000000093,0.0130000000000052,-0.0003450273743416,-0.9435000000000002,-1.8728200000000184,153.564,153.58,153.261,153.314,154.38985,155.36054,154.347591898808,23.344947735192264,-0.5074002376557587,-0.4462988934286991,-0.0611013442270595,-0.25,0.3190000000000168,0.0160000000000195,0.0529999999999972,-0.0015889761523333,-1.0758500000000026,-2.046539999999993,153.314,153.39,152.995,153.039,154.27769999999998,155.28398,154.22296409892152,22.20643939393992,-0.5495760586290146,-0.4669543264687622,-0.0826217321602523,-0.2750000000000057,0.3949999999999818,0.0759999999999934,0.0439999999999827,-0.0017937044236012,-1.2386999999999944,-2.2449800000000266,153.041,153.18,152.795,153.143,154.17784999999998,155.21304,154.12011037521472,23.403263403264447,-0.568060521686391,-0.487175565512288,-0.0808849561741029,0.1020000000000038,0.3850000000000193,0.0370000000000061,0.2460000000000093,0.0006795653395541,-1.0348499999999774,-2.070040000000006,153.143,153.319,153.082,153.108,154.06990000000002,155.14302,154.02371891090857,19.67448539971369,-0.5788610494756483,-0.5055126623049602,-0.0733483871706881,-0.0349999999999965,0.2369999999999947,0.1759999999999877,0.0260000000000104,-0.0002285445629248,-0.9619000000000142,-2.035020000000003,153.108,153.313,153.019,153.145,153.96845000000002,155.0755,153.94003139558393,16.267465069860975,-0.5777747273791931,-0.5199650753198068,-0.0578096520593862,0.0370000000000061,0.2939999999999827,0.1679999999999779,0.0889999999999986,0.0002416594821956,-0.8234500000000082,-1.930499999999995,153.145,153.403,153.102,153.204,153.89065,155.0077,153.8699331674331,20.48962213943669,-0.5656327402394652,-0.5290986083037386,-0.0365341319357266,0.0589999999999975,0.3009999999999877,0.1989999999999838,0.0430000000000063,0.0003852558033237,-0.686649999999986,-1.803699999999992,153.204,153.332,153.176,153.309,153.83685,154.94206,153.8165109610109,23.93075356415474,-0.541297761822392,-0.5315384390074692,-0.0097593228149227,0.1049999999999897,0.1560000000000059,0.0229999999999961,0.02800000000002,0.000685360695543,-0.5278500000000008,-1.6330600000000004,153.311,153.525,153.311,153.488,153.80059999999995,154.879,153.78522420281936,28.789323164919423,-0.5017840577996253,-0.5255875627659005,0.0238035049662751,0.1769999999999925,0.2139999999999986,0.0370000000000061,0.0,0.0011675765936769,-0.3125999999999749,-1.3909999999999911,153.488,153.658,153.462,153.595,153.76614999999998,154.8173,153.76710761207465,31.8430656934309,-0.4565720782057667,-0.5117844658538737,0.0552123876481069,0.1069999999999993,0.1959999999999979,0.0629999999999881,0.0260000000000104,0.0006971229021162,-0.171149999999983,-1.22229999999999,153.597,154.651,152.877,153.831,153.73895,154.76458,153.77319260140086,35.631193451098625,-0.3971202756384286,-0.4888516278107847,0.091731352172356,0.2339999999999804,1.774000000000001,0.8200000000000216,0.7199999999999989,0.001536508349881,0.0920500000000004,-0.9335800000000064,153.831,153.962,153.339,153.444,153.68630000000002,154.70586,153.74184092507696,36.65780141843963,-0.3768874357279799,-0.4664587893942238,0.0895713536662439,-0.3870000000000004,0.6229999999999905,0.1310000000000002,0.1049999999999897,-0.0025157478011583,-0.2423000000000286,-1.2618600000000129,153.444,153.686,153.167,153.616,153.65145,154.65959999999998,153.72985607506962,42.33050847457651,-0.3430196843937949,-0.441770968394138,0.0987512840003431,0.1720000000000254,0.5190000000000055,0.0699999999999931,0.2769999999999868,0.001120930111311,-0.0354499999999973,-1.0435999999999694,153.615,153.685,152.93,152.935,153.58155,154.60618,153.65415549649157,37.35976065819037,-0.3669008514750658,-0.4267969450103236,0.0598960935352578,-0.6800000000000068,0.7549999999999955,0.0699999999999931,0.0049999999999954,-0.0044331319654203,-0.6465499999999906,-1.6711799999999926,152.935,153.023,152.547,152.829,153.50410000000002,154.54574,153.57556925873047,36.63366336633707,-0.3898858017356303,-0.419414716355385,0.0295289146197546,-0.1059999999999945,0.4759999999999991,0.0879999999999938,0.2820000000000107,-0.0006931049138522,-0.6751000000000147,-1.7167399999999873,152.828,152.964,152.561,152.711,153.4201,154.47817999999998,153.49322932932756,38.4083044982704,-0.4128639160225305,-0.4181045562888141,0.0052406402662836,-0.1169999999999902,0.4029999999999916,0.1359999999999956,0.1500000000000056,-0.0007721047706913,-0.7090999999999781,-1.7671799999999678,152.711,152.946,152.71,152.945,153.34245,154.41788,153.44101701224875,48.16406250000012,-0.407495043557617,-0.4159826537425747,0.0084876101849576,0.2339999999999804,0.23599999999999,0.0010000000000047,0.0010000000000047,0.0015323061207115,-0.3974500000000205,-1.4728800000000035,152.945,153.241,152.921,153.204,153.30035,154.3639,153.41844396346315,51.12338858195225,-0.3779838751756301,-0.4083828980291858,0.0303990228535556,0.2590000000000145,0.3200000000000216,0.0370000000000061,0.0240000000000009,0.0016934192029816,-0.096350000000001,-1.1598999999999933,153.204,153.296,153.189,153.236,153.26325000000003,154.31441999999998,153.40106834789523,52.35988200589945,-0.3480023743045706,-0.3963067932842628,0.0483044189796922,0.0319999999999822,0.1069999999999993,0.0600000000000022,0.0150000000000147,0.0002088718310224,-0.0272500000000377,-1.0784199999999942,153.235,153.242,153.083,153.11,153.2382,154.25932,153.37334755285758,49.37522313459484,-0.3305980374476576,-0.3831650421169418,0.0525670046692842,-0.125,0.1589999999999918,0.0069999999999765,0.0270000000000152,-0.0008222610874727,-0.1281999999999925,-1.1493199999999888,153.11,153.28,153.078,153.267,153.22365000000002,154.20768,153.3632192144902,51.08658157985494,-0.3006704454663804,-0.3666661227868296,0.0659956773204491,0.1569999999999822,0.2019999999999981,0.0130000000000052,0.0320000000000106,0.0010254065704393,0.0433499999999753,-0.9406800000000146,153.267,153.442,153.089,153.107,153.2133,154.1533,153.33881738453874,46.58090724441433,-0.2865599908318472,-0.3506448963958331,0.0640849055639858,-0.1599999999999966,0.3530000000000086,0.1750000000000113,0.0180000000000006,-0.0010439298740106,-0.1063000000000045,-1.0463000000000022,153.105,153.16,152.793,152.849,153.2038,154.08790000000002,153.29216810982075,39.46587537091957,-0.2928203469918742,-0.3390799865150413,0.0462596395231671,-0.2560000000000002,0.3669999999999902,0.0550000000000068,0.0559999999999831,-0.0016850960439431,-0.3548000000000115,-1.2389000000000294,152.849,152.892,152.513,152.539,153.17360000000002,154.01906,153.22043781364735,33.68355995055586,-0.3191175451572405,-0.3350874982434812,0.0159699530862406,-0.3100000000000023,0.3789999999999907,0.0430000000000063,0.025999999999982,-0.0020281454245694,-0.6346000000000345,-1.4800600000000088,152.539,-0.6970000000000027,0.5161290322580645,2026-02-12 19:00:00,152.918,0.3790000000000191,2026-02-12 20:00:00,152.912,0.37300000000001887,2026-02-12 21:00:00,153.115,0.5760000000000218,0.379,-0.0092801815,0.026694007,-0.6649933,0.49213636,0.0,1.0,0.38828018,0.352306,1.0439932,UP,DOWN,DOWN,0.373,-0.0014974108,0.031329647,-0.7758255,0.50658774,0.0,1.0,0.3744974,0.34167033,1.1488255,UP,DOWN,UP,0.576,-0.0032420016,0.035541866,-0.8866577,0.50058764,1.0,1.0,0.579242,0.5404581,1.4626577,UP,DOWN,UP,0.44733986,0.3563334,1.0
