test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_target,direction_target_label,direction_target_active,direction_target_scaled_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
190,2419,2026-02-24 17:00:00,2026-02-24 19:00:00,USDJPY,154.974,0.9739999771118164,0.0580667927861213,0.0073970584198832,1.0,UP,1.0,4.673704624176025,0.5297779440879822,0.1192529499530792,-0.915933184325695,0.915933184325695,0.9666029186919332,0.05066973436623812,UP,UP,UP,True,,,0.2220000000000084,71.40139505389891,0.1045747784023092,0.0630072499788678,0.2258999999999673,0.1473799999999983,-0.0012245108401433,0.0060000000000002,0.6129032258064516
189,2418,2026-02-24 16:00:00,2026-02-24 18:00:00,USDJPY,155.164,0.9290000200271606,0.0671294927597045,0.0073970584198832,1.0,UP,1.0,4.713343620300293,0.524900496006012,0.0996844470500946,-0.861870527267456,0.861870527267456,0.9216029616072774,0.05973243433982134,UP,UP,UP,True,,,0.1410000000000195,74.47089947089836,0.106471642226694,0.0806559262979696,0.4251999999999611,0.3326999999999884,-0.0005217559341686,0.2999999999999829,0.6129032258064516
158,2387,2026-02-23 09:00:00,2026-02-23 11:00:00,USDJPY,154.899,-0.843999981880188,-0.0741120278835296,0.0073970584198832,0.0,DOWN,1.0,-2.863929271697998,0.5378920435905457,0.1518592089414596,0.7698879539966583,0.7698879539966583,0.8513970403000712,0.08150908630341291,DOWN,DOWN,UP,True,,,0.1140000000000043,30.62686567164189,-0.0126549917450233,-0.0527830510492608,-0.2785999999999831,-0.149879999999996,-0.0002839753974043,-0.093999999999994,0.5161290322580645
8,2237,2026-02-12 23:00:00,2026-02-13 01:00:00,USDJPY,153.659,-0.6349999904632568,0.1033677533268928,0.0073970584198832,0.0,DOWN,1.0,-1.6996787786483765,0.5150018334388733,0.060025405138731,0.7383677437901497,0.7383677437901497,0.6423970488831401,-0.0959706949070096,DOWN,UP,UP,False,,,0.4849999999999852,59.77912361952237,-0.083859006613892,0.1109490944289415,0.6306500000000028,0.1030200000000149,0.0022829709932228,0.6279999999999859,0.6129032258064516
9,2238,2026-02-13 00:00:00,2026-02-13 02:00:00,USDJPY,153.264,-0.6209999918937683,0.0703732147812843,0.0073970584198832,0.0,DOWN,1.0,-1.6083916425704956,0.5237816572189331,0.0951983258128166,0.6913732066750526,0.6913732066750526,0.6283970503136516,-0.06297615636140108,DOWN,UP,UP,False,,,0.4980000000000188,49.95073891625639,-0.0687270410998053,0.1008648479544226,0.2138999999999953,-0.2519199999999841,-0.0025706271679496,0.3460000000000036,0.5806451612903226
102,2331,2026-02-18 23:00:00,2026-02-19 01:00:00,USDJPY,153.68,0.6940000057220459,0.0181270167231559,0.0073970584198832,1.0,UP,1.0,3.898876428604126,0.5339006781578064,0.1358111053705215,-0.6758729889988899,0.6758729889988899,0.6866029473021626,0.010729958303272724,UP,UP,UP,True,,,0.2480000000000188,65.65118050266517,0.1220726934536173,0.0245468331865709,0.2003500000000144,0.3196599999999989,-0.0001886681976982,0.0109999999999956,0.5806451612903226
215,2444,2026-02-25 18:00:00,2026-02-25 20:00:00,USDJPY,155.921,0.6380000114440918,-0.0264295898377895,0.0073970584198832,1.0,UP,1.0,2.134493112564087,0.5362974405288696,0.1454455256462097,-0.6644296012818813,0.6644296012818813,0.6306029530242085,-0.03382664825767279,UP,DOWN,UP,False,,,0.2370000000000232,54.57516339869309,0.1066700857725209,-0.0363598565589608,0.1276499999999885,0.645859999999999,0.001361514106442,0.4599999999999795,0.5161290322580645
214,2443,2026-02-25 17:00:00,2026-02-25 19:00:00,USDJPY,155.709,0.5950000286102295,-0.0520273558795452,0.0073970584198832,1.0,UP,1.0,2.0840632915496826,0.5479909777641296,0.192556694149971,-0.6470273844897747,0.6470273844897747,0.5876029701903462,-0.05942441429942846,UP,DOWN,UP,False,,,0.2680000000000007,51.39860139860149,0.0974451713614996,-0.0546747351097223,-0.0824000000000069,0.4635600000000011,0.0007133767786218,-0.0660000000000025,0.5161290322580645
19,2248,2026-02-13 10:00:00,2026-02-13 12:00:00,USDJPY,152.789,0.4740000069141388,-0.0930230692028999,0.0073970584198832,1.0,UP,1.0,1.731190800666809,0.5341610908508301,0.1368575245141983,-0.5670230761170387,0.5670230761170387,0.4666029484942555,-0.10042012762278324,UP,DOWN,UP,False,,,0.2099999999999795,47.55855498213537,-0.1461592518330974,-0.0035567977773738,-0.1777500000000031,-0.3898600000000272,0.000740129424402,-0.1420000000000243,0.5161290322580645
6,2235,2026-02-12 21:00:00,2026-02-12 23:00:00,USDJPY,153.115,0.5440000295639038,-0.011770986020565,0.0073970584198832,1.0,UP,1.0,1.4694759845733645,0.5328226089477539,0.1314794570207595,-0.5557710155844688,0.5557710155844688,0.5366029711440206,-0.019168044440448284,UP,DOWN,UP,False,,,0.2139999999999986,48.16191656340354,-0.1788947072318762,0.0637441831827042,0.1075000000000159,-0.5100599999999815,0.0013275609500889,0.0150000000000147,0.5483870967741935
