feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
h1_close_return_1_31,"(-0.00458, -0.000521]",-0.0035829798772103,-0.0005217559341686,99,0.06046187877655029,0.1858997941017151,0.053674712777137756,0.1667497158050537,-0.019150078296661377,0.43434343434343436,0.5555555555555556,-0.12121212121212122,0.37373737373737376,0.5555555555555556,0.32727272727272727,0.5681818181818182,-0.01947377622127533,0.045232318341732025,0.055081866681575775,0.22856774926185608,-0.03962598829651902,0.0,-0.01915008478534568,0.6795819997787476,0.6153846153846154,1.0,1.0,0.0,0.5384597778320312,0.00917751993983984,39,0.3939393939393939
h1_close_return_1_31,"(-0.000521, 7.72e-05]",-0.0005200834670539,7.678230935592723e-05,98,0.048898663371801376,0.16780386865139008,0.04720861464738846,0.16760806739330292,-0.0001958012580871582,0.5306122448979592,0.5,0.030612244897959218,0.3163265306122449,0.5,0.3469387755102041,0.7142857142857143,-0.030295412987470627,-0.002653059083968401,0.049756865948438644,0.21704289317131042,0.06707781053702615,0.0,-0.00019582724008633342,0.6998494267463684,0.475,1.0,1.0,0.0,0.5360786318778992,0.01031543966382742,40,0.40816326530612246
h1_close_return_1_31,"(7.72e-05, 0.000655]",7.768699908061727e-05,0.0006453210961332,98,0.038850586861371994,0.15622630715370178,0.03563741222023964,0.14448018372058868,-0.011746123433113098,0.41836734693877553,0.6122448979591837,-0.19387755102040816,0.41836734693877553,0.6122448979591837,0.36666666666666664,0.5,-0.010992473922669888,0.02886734902858734,0.05247221142053604,0.18755382299423218,0.03393789880472321,0.0,-0.011746105756990761,0.6888979077339172,0.5789473684210527,1.0,1.0,0.0,0.5359930396080017,0.010405047796666622,38,0.3877551020408163
h1_close_return_1_31,"(0.000655, 0.00722]",0.0006585897051343,0.0072205660304309,99,0.07096843421459198,0.20240165293216705,0.06067595258355141,0.19556406140327454,-0.006837591528892517,0.5151515151515151,0.5656565656565656,-0.0505050505050505,0.42424242424242425,0.5656565656565656,0.44642857142857145,0.6046511627906976,-0.006227345671504736,0.02758585847914219,0.056825559586286545,0.24549615383148193,-0.2267878281468732,0.0,-0.00683761328797449,0.6801687479019165,0.574468085106383,1.0,1.0,0.0,0.5323203206062317,0.010000607930123806,47,0.47474747474747475
h1_ma_gap_sma20_31,"(-1.0259999999999998, -0.0886]",-1.0251499999999965,-0.0888499999999794,99,0.056195687502622604,0.184919074177742,0.046066317707300186,0.16542913019657135,-0.019489943981170654,0.43434343434343436,0.6767676767676768,-0.24242424242424243,0.1717171717171717,0.6767676767676768,0.208955223880597,0.90625,-0.04208594560623169,0.06262625753879547,0.04285936802625656,0.20740310847759247,-0.021265303143426856,0.0,-0.019489943527268492,0.6675316095352173,0.7,1.0,1.0,0.0,0.5373389720916748,0.009465089999139309,40,0.40404040404040403
h1_ma_gap_sma20_31,"(-0.0886, 0.107]",-0.0878999999999905,0.1067999999999926,98,0.04119855910539627,0.15875636041164398,0.037892092019319534,0.15612874925136566,-0.0026276111602783203,0.5510204081632653,0.5408163265306123,0.010204081632652962,0.37755102040816324,0.5408163265306123,0.4339622641509434,0.6888888888888889,-0.019742118194699287,0.035030607134103775,0.049190543591976166,0.1926875114440918,0.07119761798767638,0.0,-0.0026276068362806526,0.6806854605674744,0.6363636363636364,1.0,1.0,0.0,0.5353760123252869,0.009479067288339138,44,0.4489795918367347
h1_ma_gap_sma20_31,"(0.107, 0.281]",0.1075000000000159,0.2809000000000026,98,0.06213712319731712,0.17883557081222534,0.0581495501101017,0.1717124879360199,-0.007123082876205444,0.47959183673469385,0.5408163265306123,-0.061224489795918435,0.4489795918367347,0.5408163265306123,0.4339622641509434,0.5333333333333333,-0.01016356609761715,0.014663263224065304,0.05732853710651398,0.241032674908638,-0.004973095096747245,0.0,-0.007123086506462825,0.6951075196266174,0.4864864864864865,1.0,1.0,0.0,0.5343893766403198,0.01020000223070383,37,0.37755102040816324
h1_ma_gap_sma20_31,"(0.281, 1.286]",0.2811000000000092,1.286249999999967,99,0.059805624186992645,0.18995754420757294,0.055222030729055405,0.18129070103168488,-0.008666843175888062,0.43434343434343436,0.47474747474747475,-0.04040404040404039,0.5353535353535354,0.47474747474747475,0.46808510638297873,0.40384615384615385,0.005117598921060562,-0.01305050402879715,0.05580802261829376,0.23410236835479736,-0.059590805254751286,0.0,-0.008666860466503131,0.7040309309959412,0.4186046511627907,1.0,1.0,0.0,0.5350547432899475,0.011430901475250721,43,0.43434343434343436
h1_ma_gap_sma50_31,"(-1.051, -0.0898]",-1.0503599999999835,-0.0912600000000054,99,0.06745938211679459,0.20548108220100403,0.05769142881035805,0.19261690974235535,-0.012864172458648682,0.43434343434343436,0.6363636363636364,-0.202020202020202,0.2727272727272727,0.6363636363636364,0.2698412698412698,0.7222222222222222,-0.02888334169983864,0.05676767975091934,0.05226707458496094,0.2350616455078125,-0.08698761817062999,0.0,-0.012864174723455852,0.6720540523529053,0.6808510638297872,1.0,1.0,0.0,0.5344731211662292,0.008695540018379688,47,0.47474747474747475
h1_ma_gap_sma50_31,"(-0.0898, 0.251]",-0.0855600000000151,0.2504200000000196,98,0.046278636902570724,0.15326204895973206,0.04247751086950302,0.14651259779930115,-0.006749451160430908,0.5102040816326531,0.5816326530612245,-0.0714285714285714,0.37755102040816324,0.5816326530612245,0.40350877192982454,0.6585365853658537,-0.01761852391064167,0.0340714268386364,0.04608919844031334,0.2043672651052475,0.015044545196650844,0.0,-0.0067494524053621045,0.6785871386528015,0.6285714285714286,1.0,1.0,0.0,0.5329455137252808,0.011832871474325657,35,0.35714285714285715
