weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio,weekday_name
0,45,0.07246124744415283,0.206401988863945,0.06764804571866989,0.19962777197360992,-0.006774216890335083,0.5333333333333333,0.6888888888888889,-0.15555555555555556,0.5333333333333333,0.6888888888888889,0.5483870967741935,0.5,0.006721659563481808,0.07553333044052124,0.0634881928563118,0.2510089576244354,-0.021647804295882055,0.0,-0.006774231522447537,0.6659913659095764,0.7272727272727273,1.0,1.0,0.0,0.5296549797058105,0.013689915649592876,22,0.4888888888888889,Mon
1,72,0.05949068069458008,0.1759794056415558,0.05620087683200836,0.16471733152866364,-0.011262074112892151,0.5138888888888888,0.6111111111111112,-0.09722222222222232,0.5416666666666666,0.6111111111111112,0.5454545454545454,0.4642857142857143,-0.0010747984051704407,0.04758332669734955,0.058823421597480774,0.23363633453845978,0.033582400849398765,0.0,-0.01126208735836876,0.6842142343521118,0.5757575757575758,1.0,1.0,0.0,0.5335939526557922,0.0084484051913023,33,0.4583333333333333,Tue
2,72,0.05187135934829712,0.17148950695991516,0.045561764389276505,0.15585538744926453,-0.015634119510650635,0.4305555555555556,0.4861111111111111,-0.055555555555555525,0.19444444444444445,0.4861111111111111,0.11428571428571428,0.7297297297297297,-0.04894120991230011,0.026277778670191765,0.04178718477487564,0.21261534094810486,0.04153182597069056,0.0,-0.015634104001542762,0.6951027512550354,0.5,1.0,1.0,0.0,0.5364339351654053,0.010725889354944229,26,0.3611111111111111,Wed
3,81,0.05612733215093613,0.18294070661067963,0.04873887076973915,0.1741483360528946,-0.008792370557785034,0.48148148148148145,0.5679012345679012,-0.08641975308641975,0.3950617283950617,0.5679012345679012,0.391304347826087,0.6,-0.01611967943608761,0.02102469652891159,0.04441165179014206,0.2203478217124939,-0.21571951783678836,0.0,-0.008792371834041897,0.6820752024650574,0.5714285714285714,1.0,1.0,0.0,0.536835789680481,0.00863634143024683,35,0.43209876543209874,Thu
4,96,0.05014243349432945,0.17846648395061493,0.042552005499601364,0.1698397547006607,-0.008626729249954224,0.4166666666666667,0.5416666666666666,-0.12499999999999994,0.3125,0.5416666666666666,0.25,0.6136363636363636,-0.017876220867037773,0.010177083313465118,0.052137590944767,0.20626263320446014,-0.19029359222961148,0.0,-0.008626704257039822,0.6907574534416199,0.5365853658536586,1.0,1.0,0.0,0.5367172956466675,0.008504491299390793,41,0.4270833333333333,Fri
5,28,0.03472201153635979,0.14071312546730042,0.036989811807870865,0.14209243655204773,0.0013793110847473145,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5,0.625,-0.00964768324047327,-0.05782143026590347,0.049929179251194,0.1809319108724594,0.1565225734942713,0.0,0.0013792993101690645,0.7352124452590942,0.2857142857142857,1.0,1.0,0.0,0.5467018485069275,0.006023077294230461,7,0.25,Sat
