feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.06466933339834213,0.20442140102386475,0.05842500925064087,0.1967562735080719,-0.007665127515792847,0.43434343434343436,0.6262626262626263,-0.19191919191919193,0.3838383838383838,0.6262626262626263,0.3548387096774194,0.5675675675675675,-0.003907195758074522,0.052636366337537766,0.036310579627752304,0.23744139075279236,-0.21894279371757766,0.0,-0.007665179977946059,0.6817466616630554,0.5858585858585859,0.9595959595959596,0.9354838709677419,0.0,0.5232453942298889,0.013460339047014713
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.03680479899048805,0.14631387591362,0.03690433129668236,0.14810623228549957,0.0017923563718795776,0.5306122448979592,0.5408163265306123,-0.010204081632653073,0.41836734693877553,0.5408163265306123,0.4528301886792453,0.6222222222222222,-0.0017184062162414193,0.004877550061792135,0.03044239431619644,0.19208848476409912,0.09092856907191481,0.0,0.0017923662172896503,0.6907247304916382,0.5510204081632653,0.9897959183673469,1.0,0.022222222222222223,0.5252723097801208,0.010296790860593319
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.07053665071725845,0.1937381774187088,0.07140570878982544,0.19317376613616943,-0.0005644112825393677,0.5306122448979592,0.5510204081632653,-0.020408163265306034,0.673469387755102,0.5510204081632653,0.6851851851851852,0.3409090909090909,0.0174303837120533,0.04501020163297653,0.03618011623620987,0.2645580768585205,0.07960737581371544,0.0,-0.0005644106173089542,0.6885576844215393,0.5510204081632653,1.0,1.0,0.0,0.5248249769210815,0.009874500334262848
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.032534144818782806,0.14079587161540985,0.030718853697180748,0.13666057586669922,-0.004135295748710632,0.5050505050505051,0.5151515151515151,-0.010101010101010055,0.6868686868686869,0.5151515151515151,0.6862745098039216,0.3125,0.02025412581861019,-0.0032525279093533754,0.039049673825502396,0.17494410276412964,0.010885921921798648,0.0,-0.004135299577481224,0.6909827589988708,0.5353535353535354,0.9797979797979798,1.0,0.041666666666666664,0.52459317445755,0.012051145546138287
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.04542860761284828,0.16127872467041016,0.043928541243076324,0.15640656650066376,-0.004872158169746399,0.42424242424242425,0.5959595959595959,-0.17171717171717166,0.3838383838383838,0.5959595959595959,0.3389830508474576,0.55,-0.006353756878525019,0.027797983959317207,0.028081772848963737,0.2085961252450943,0.0032998716896067513,0.0,-0.004872158894108407,0.6846207976341248,0.5858585858585859,0.98989898989899,0.9830508474576272,0.0,0.5272815227508545,0.01043674536049366
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.04548754543066025,0.16376043856143951,0.04260510206222534,0.16235773265361786,-0.0014027059078216553,0.5510204081632653,0.6326530612244898,-0.08163265306122458,0.4897959183673469,0.6326530612244898,0.532258064516129,0.5833333333333334,0.0006315652863122523,0.04868367314338684,0.039347708225250244,0.2022387683391571,-0.045854017601100625,0.0,-0.0014026955183481403,0.6819877028465271,0.6122448979591837,0.9795918367346939,0.967741935483871,0.0,0.5247278213500977,0.011445460841059685
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.03992580994963646,0.1515304446220398,0.040281228721141815,0.1550225168466568,0.0034920722246170044,0.5714285714285714,0.5102040816326531,0.061224489795918324,0.4897959183673469,0.5102040816326531,0.56,0.5833333333333334,0.008871626108884811,0.020438773557543755,0.03627237305045128,0.2002776712179184,0.11252037242463933,0.0,0.0034920733365021196,0.6909523010253906,0.5,0.9897959183673469,0.98,0.0,0.5239511728286743,0.012409890070557594
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07348146289587021,0.2084496170282364,0.07038222998380661,0.200668603181839,-0.0077810138463974,0.45454545454545453,0.494949494949495,-0.04040404040404044,0.797979797979798,0.494949494949495,0.7551020408163265,0.16,0.028846759349107742,0.0025454554706811905,0.03480322286486626,0.26525214314460754,-0.06606378231256514,0.0,-0.007781041644965157,0.6943871974945068,0.5252525252525253,0.9696969696969697,1.0,0.06,0.521960973739624,0.01116147916764021
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.049358781427145004,0.16432273387908936,0.04995504766702652,0.16447794437408447,0.0001552104949951172,0.53,0.5,0.030000000000000027,0.41,0.5,0.44,0.62,-0.004165038000792265,0.009029999375343323,0.031499914824962616,0.2235003262758255,0.12499276102453209,0.0,0.0001551976241171278,0.6938726902008057,0.49,0.97,0.96,0.02,0.5219938158988953,0.010091951116919518
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.049261584877967834,0.16968074440956116,0.04795064032077789,0.1599428504705429,-0.00973789393901825,0.4020618556701031,0.6185567010309279,-0.21649484536082475,0.5773195876288659,0.6185567010309279,0.48333333333333334,0.2702702702702703,0.008392327465116978,0.045494843274354935,0.03580515831708908,0.2156367301940918,-0.0067210341130250735,0.0,-0.009737886219602266,0.6824667453765869,0.6185567010309279,1.0,1.0,0.0,0.5247212648391724,0.010904865339398384
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.04969478026032448,0.17199629545211792,0.04774985462427139,0.1730843335390091,0.0010880380868911743,0.5408163265306123,0.6224489795918368,-0.08163265306122447,0.5306122448979592,0.6224489795918368,0.5573770491803278,0.5135135135135135,0.008469506166875362,0.05252040550112724,0.036387138068675995,0.21380771696567535,-0.046051155843680476,0.0,0.001088048552391022,0.6841509342193604,0.6224489795918368,0.9795918367346939,0.9836065573770492,0.02702702702702703,0.5238497853279114,0.011578848585486412
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.05614408850669861,0.1793401539325714,0.051650743931531906,0.17706254124641418,-0.0022776126861572266,0.5252525252525253,0.494949494949495,0.03030303030303033,0.6464646464646465,0.494949494949495,0.673469387755102,0.38,0.01950056664645672,-0.006919194478541613,0.04097342863678932,0.22681665420532227,-0.12489833199581801,0.0,-0.002277589741755616,0.6912783980369568,0.494949494949495,0.9797979797979798,0.9795918367346939,0.02,0.5273831486701965,0.012764540500938892
h1_recent_momentum,"(-1.0699999999999998, -0.152]",-1.0689999999999884,-0.1519999999999868,100,0.029182348400354385,0.13297879695892334,0.027229879051446915,0.13086852431297302,-0.0021102726459503174,0.47,0.61,-0.14,0.62,0.61,0.5737704918032787,0.3076923076923077,0.013835741207003593,0.034599997103214264,0.03924078494310379,0.16275711357593536,-0.056482040154344236,0.0,-0.0021102604642510465,0.6771765351295471,0.61,1.0,1.0,0.0,0.5360925793647766,0.007725972216576338
h1_recent_momentum,"(-0.152, 0.0435]",-0.1490000000000009,0.0420000000000015,97,0.07242203503847122,0.20427560806274414,0.07136283814907074,0.20154473185539246,-0.0027308762073516846,0.5154639175257731,0.5773195876288659,-0.061855670103092786,0.422680412371134,0.5773195876288659,0.44642857142857145,0.6097560975609756,-0.0023589669726788998,0.04795875772833824,0.03573186323046684,0.26404088735580444,0.0585174455208934,0.0,-0.002730885662196071,0.6897551417350769,0.5773195876288659,1.0,1.0,0.0,0.5263073444366455,0.007467026822268963
h1_recent_momentum,"(0.0435, 0.274]",0.0450000000000159,0.2730000000000245,98,0.0396450012922287,0.15686622262001038,0.039140745997428894,0.1557554006576538,-0.0011108219623565674,0.46938775510204084,0.5714285714285714,-0.10204081632653056,0.5102040816326531,0.5714285714285714,0.48214285714285715,0.4523809523809524,0.004634412471204996,0.039408162236213684,0.03383778780698776,0.1952332854270935,0.06245907119777277,0.0,-0.0011108201472278742,0.6908919811248779,0.5612244897959183,0.9897959183673469,0.9821428571428571,0.0,0.5215705037117004,0.009186303243041039
h1_recent_momentum,"(0.274, 1.183]",0.2749999999999772,1.1829999999999927,99,0.0637800320982933,0.19208192825317383,0.06018839031457901,0.18740390241146088,-0.004678025841712952,0.5454545454545454,0.47474747474747475,0.07070707070707066,0.6060606060606061,0.47474747474747475,0.6595744680851063,0.4423076923076923,0.015648413449525833,-0.022181816399097443,0.037160687148571014,0.2435435950756073,-0.09140725419361895,0.0,-0.0046780353242700775,0.6943290829658508,0.47474747474747475,0.9393939393939394,0.9361702127659575,0.057692307692307696,0.5138441324234009,0.008409186266362667
h1_rsi_14_31,"(12.73, 43.268]",12.731481481479308,43.26059050064119,99,0.04612378031015396,0.16438524425029755,0.04399433359503746,0.15938250720500946,-0.005002737045288086,0.4444444444444444,0.6464646464646465,-0.2020202020202021,0.2727272727272727,0.6464646464646465,0.28125,0.7428571428571429,-0.014031052589416504,0.047969698905944824,0.024857793003320694,0.20578676462173462,0.06709237734319932,0.0,-0.0050027385481040566,0.6820681095123291,0.6060606060606061,0.9595959595959596,0.9375,0.0,0.5235782861709595,0.012236760929226875
h1_rsi_14_31,"(43.268, 54.758]",43.29028635597958,54.74108944183013,98,0.059724632650613785,0.19473528861999512,0.057340458035469055,0.19599640369415283,0.0012611150741577148,0.5102040816326531,0.5816326530612245,-0.0714285714285714,0.5,0.5816326530612245,0.5087719298245614,0.5121951219512195,0.008471645414829254,0.04632652923464775,0.038915328681468964,0.23627303540706635,-0.05178465756088249,0.0,0.0012611141428351372,0.6855496764183044,0.5816326530612245,1.0,1.0,0.0,0.5256688594818115,0.011655198410153389
h1_rsi_14_31,"(54.758, 65.262]",54.77528089887732,65.11885019347699,98,0.03817041963338852,0.14310802519321442,0.03573092445731163,0.14004290103912354,-0.0030651241540908813,0.5306122448979592,0.5204081632653061,0.010204081632653073,0.6224489795918368,0.5204081632653061,0.6470588235294118,0.40425531914893614,0.011058485135436058,0.0048673455603420734,0.03666829317808151,0.18900932371616364,-0.07668816281801866,0.0,-0.0030651215501889895,0.6894357800483704,0.5204081632653061,1.0,1.0,0.0,0.5266416072845459,0.010810649022459984
h1_rsi_14_31,"(65.262, 92.239]",65.30963302752295,92.23897264098213,99,0.060430679470300674,0.18301846086978912,0.06023428216576576,0.17922209203243256,-0.0037963688373565674,0.5151515151515151,0.48484848484848486,0.030303030303030276,0.7676767676767676,0.48484848484848486,0.7916666666666666,0.2549019607843137,0.02659839764237404,0.00012120995961595327,0.03523092716932297,0.24531884491443634,0.0979378473831275,0.0,-0.0037964038889516517,0.6949150562286377,0.5151515151515151,0.9696969696969697,1.0,0.058823529411764705,0.5220693945884705,0.010844944044947624
h1_trend_consistency,"(0.483, 0.516]",0.4838709677419355,0.5161290322580645,141,0.05537605285644531,0.17932723462581635,0.053217992186546326,0.17635491490364075,-0.002972319722175598,0.46099290780141844,0.574468085106383,-0.11347517730496459,0.2907801418439716,0.574468085106383,0.2839506172839506,0.7,-0.013395855203270912,0.03321276605129242,0.027382908388972282,0.2292412370443344,0.007780142936193662,0.0,-0.0029723237430452293,0.6863358020782471,0.574468085106383,1.0,1.0,0.0,0.5299490690231323,0.008386075496673584
h1_trend_consistency,"(0.516, 0.548]",0.5483870967741935,0.5483870967741935,105,0.035140473395586014,0.14859147369861603,0.03429650142788887,0.15073151886463165,0.002140045166015625,0.5238095238095238,0.5238095238095238,0.0,0.4857142857142857,0.5238095238095238,0.509090909090909,0.54,0.005800912156701088,0.02134285680949688,0.037053920328617096,0.18466731905937195,0.042095382430169505,0.0,0.002140040314268498,0.6881177425384521,0.5428571428571428,0.9809523809523809,1.0,0.04,0.5245441794395447,0.012491852045059204
h1_trend_consistency,"(0.548, 0.581]",0.5806451612903226,0.5806451612903226,89,0.04427586868405342,0.16069914400577545,0.04153610020875931,0.15404312312602997,-0.006656020879745483,0.5168539325842697,0.5842696629213483,-0.0674157303370786,0.7303370786516854,0.5842696629213483,0.7115384615384616,0.24324324324324326,0.02267591282725334,0.020157301798462868,0.033374276012182236,0.20340421795845032,-0.13128155965005125,0.0,-0.006656012267627741,0.6889060139656067,0.5955056179775281,0.9887640449438202,1.0,0.02702702702702703,0.5214957594871521,0.010212886147201061
h1_trend_consistency,"(0.581, 0.645]",0.6129032258064516,0.6451612903225806,59,0.07973358035087585,0.2086803913116455,0.07861091941595078,0.20425449311733246,-0.004425898194313049,0.5254237288135594,0.5423728813559322,-0.016949152542372836,0.9491525423728814,0.5423728813559322,0.9375,0.037037037037037035,0.04101158306002617,0.017966100946068764,0.02908923476934433,0.28017714619636536,0.008767483670202745,0.0,-0.004425920688120992,0.6903652548789978,0.4745762711864407,0.9322033898305084,0.875,0.0,0.5158045887947083,0.01123787835240364
