test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0621466636657714,0.0073970584198832,0.5242220759391785,0.0969641357660293,-0.45114666223526,0.45114666223526,0.3816029401496053,-0.06954372208565474,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
126,2355,2026-02-19 23:00:00,2026-02-20 01:00:00,USDJPY,154.8,0.414000004529953,-0.0364656150341033,0.0073970584198832,0.526174008846283,0.1047917902469635,-0.4504656195640564,0.4504656195640564,0.4066029461100697,-0.0438626734539867,UP,DOWN,UP,False,,,0.2709999999999866,52.21864951768541,0.2036535874761114,-0.0816317765283778,-0.051400000000001,0.7209200000000067,0.0011382450331127,-0.1739999999999781,0.5161290322580645
144,2373,2026-02-20 17:00:00,2026-02-20 19:00:00,USDJPY,155.158,0.3899999856948852,-0.023094804957509,0.0073970584198832,0.5260868668556213,0.1044421941041946,-0.4130947906523943,0.4130947906523943,0.382602927275002,-0.030491863377392292,UP,DOWN,UP,False,,,0.2319999999999993,57.0194384449241,0.140812006578102,-0.0101028036416853,0.1139499999999884,0.4635199999999884,-0.0008371541909227,0.0139999999999815,0.5161290322580645
2,2231,2026-02-12 17:00:00,2026-02-12 19:00:00,USDJPY,153.313,-0.395000010728836,0.0045306030660867,0.0073970584198832,0.5203496217727661,0.081443540751934,0.3995306137949228,0.3995306137949228,0.4023970691487193,0.0028664553537965376,DOWN,UP,UP,False,,,0.6069999999999993,57.45856353591152,-0.2360801448351992,0.0689286667906313,0.1863999999999919,-0.5088800000000049,0.0013912475506203,0.4639999999999986,0.5161290322580645
293,2522,2026-03-03 02:00:00,2026-03-03 04:00:00,USDJPY,157.73,-0.3720000088214874,0.0174747537821531,0.0073970584198832,0.5131042003631592,0.0524288043379783,0.3894747626036405,0.3894747626036405,0.3793970672413707,-0.010077695362269823,DOWN,UP,UP,False,,,0.2669999999999959,92.23897264098213,0.3639028719875909,0.0919654659461201,0.9616499999999916,1.413579999999996,0.0016129441946708,0.813999999999993,0.5806451612903226
172,2401,2026-02-23 23:00:00,2026-02-24 01:00:00,USDJPY,154.898,-0.3549999892711639,0.028841407969594,0.0073970584198832,0.5066455006599426,0.0265836790204048,0.3838413972407579,0.3838413972407579,0.3623970476910472,-0.021444349549710695,DOWN,UP,UP,False,,,0.1959999999999979,49.9718626899267,-0.0462412931902065,0.0662449344313121,0.2470499999999731,-0.0344399999999893,-0.0001420087787245,0.4199999999999875,0.6129032258064516
386,2615,2026-03-06 23:00:00,2026-03-07 01:00:00,USDJPY,157.999,-0.3319999873638153,0.0502487644553184,0.0073970584198832,0.5052213072776794,0.0208860114216804,0.3822487518191337,0.3822487518191337,0.3393970457836985,-0.0428517060354352,DOWN,UP,UP,False,,,0.2390000000000043,68.89880952380972,0.1363103634587332,0.0292477735779304,0.3283000000000129,0.6254600000000039,0.0002848930701342,0.4629999999999938,0.6451612903225806
191,2420,2026-02-24 18:00:00,2026-02-24 20:00:00,USDJPY,156.093,-0.2399999946355819,0.1340303570032119,0.0073970584198832,0.5010206699371338,0.00408286601305,0.3740303516387939,0.3740303516387939,0.2473970530554652,-0.1266332985833287,DOWN,UP,UP,False,,,1.2249999999999943,82.69378357636155,0.1911618534298895,0.1196754600051585,1.286249999999967,1.2502800000000036,0.0072205660304309,1.1829999999999927,0.6451612903225806
35,2264,2026-02-14 02:00:00,2026-02-14 04:00:00,USDJPY,153.128,-0.3240000009536743,0.0479168146848678,0.0073970584198832,0.53989577293396,0.1599229276180267,0.3719168156385422,0.3719168156385422,0.3313970593735575,-0.04051975626498466,DOWN,UP,UP,False,,,0.2470000000000141,45.70883661792678,0.0340362122416593,-0.0148234816962295,-0.0067999999999983,0.0576799999999764,0.0005553994628959,-0.3080000000000211,0.5483870967741935
119,2348,2026-02-19 16:00:00,2026-02-19 18:00:00,USDJPY,155.304,-0.3300000131130218,0.0384392365813255,0.0073970584198832,0.5128030776977539,0.0512236729264259,0.3684392496943474,0.3684392496943474,0.3373970715329051,-0.03104217816144228,DOWN,UP,UP,False,,,0.2189999999999941,88.1520119225042,0.3950267411128436,0.0351853628041832,0.729849999999999,1.486940000000004,0.0011926327529188,0.5699999999999932,0.6129032258064516
