feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std
h1_ma_gap_sma50_31,"(0.251, 0.655]",0.2508400000000108,0.6477799999999831,98,0.06891877949237823,0.20338581502437592,0.06403215229511261,0.1936284601688385,-0.009757354855537415,0.4387755102040816,0.4897959183673469,-0.05102040816326531,0.3979591836734694,0.4897959183673469,0.3333333333333333,0.54,-0.012317336164414883,0.0028571418952196836,0.054848745465278625,0.2530050277709961,-0.06012030639493956,0.0,-0.009757370355405975,0.694862425327301,0.5,0.9897959183673469,1.0,0.02,0.5261080265045166,0.011862866580486298
h1_ma_gap_sma50_31,"(0.655, 1.487]",0.6571799999999826,1.486940000000004,99,0.037025317549705505,0.15096254646778107,0.033234626054763794,0.1419273465871811,-0.009035199880599976,0.5151515151515151,0.5252525252525253,-0.010101010101010166,0.4444444444444444,0.5252525252525253,0.46153846153846156,0.574468085106383,-0.010981476865708828,0.0054444423876702785,0.06162940338253975,0.18229320645332336,0.012171606022347686,0.0,-0.009035176494055323,0.6912621259689331,0.5353535353535354,0.98989898989899,1.0,0.02127659574468085,0.5287661552429199,0.011502016335725784
h1_macd_31,"(-0.32, -0.0309]",-0.3191687643878822,-0.0311376549464341,99,0.07138725370168686,0.21261858940124512,0.05842500925064087,0.1967562735080719,-0.015862315893173218,0.42424242424242425,0.6262626262626263,-0.20202020202020204,0.35353535353535354,0.6262626262626263,0.3225806451612903,0.5945945945945946,-0.019027918577194214,0.052636366337537766,0.05570656806230545,0.23744139075279236,-0.2559093022569035,0.0,-0.015862352776839724,0.6821797490119934,0.5858585858585859,0.9393939393939394,0.9193548387096774,0.02702702702702703,0.5242595076560974,0.013857068493962288
h1_macd_31,"(-0.0309, 0.0787]",-0.0303783216248518,0.0785231048229775,98,0.038896165788173676,0.15156155824661255,0.03690433129668236,0.14810623228549957,-0.003455325961112976,0.5306122448979592,0.5408163265306123,-0.010204081632653073,0.2755102040816326,0.5408163265306123,0.32075471698113206,0.7777777777777778,-0.03123740293085575,0.004877550061792135,0.04047515615820885,0.19208848476409912,0.06073108296346955,0.0,-0.003455314224547871,0.6909230351448059,0.5510204081632653,0.9897959183673469,1.0,0.022222222222222223,0.5284091830253601,0.010776886716485023
h1_macd_31,"(0.0787, 0.167]",0.0789273617843662,0.1650649290237424,98,0.0743352472782135,0.20064157247543335,0.07140570878982544,0.19317376613616943,-0.007467806339263916,0.4489795918367347,0.5510204081632653,-0.10204081632653056,0.42857142857142855,0.5510204081632653,0.3888888888888889,0.5227272727272727,-0.0077767809852957726,0.04501020163297653,0.05434565991163254,0.2645580768585205,0.04853511949047421,0.0,-0.007467810463692458,0.6880205869674683,0.5510204081632653,1.0,1.0,0.0,0.5285942554473877,0.011440233327448368
h1_macd_31,"(0.167, 0.395]",0.1677842931150337,0.3950267411128436,99,0.03546705096960068,0.1491069197654724,0.030718853697180748,0.13666057586669922,-0.012446343898773193,0.494949494949495,0.5151515151515151,-0.020202020202020166,0.41414141414141414,0.5151515151515151,0.4117647058823529,0.5833333333333334,-0.014432626776397228,-0.0032525279093533754,0.06265933811664581,0.17494410276412964,-0.03696545958418325,0.0,-0.012446330926108242,0.6919305324554443,0.5252525252525253,0.98989898989899,1.0,0.020833333333333332,0.5294744372367859,0.0117883225902915
h1_macd_hist_31,"(-0.13, -0.034]",-0.1289947326916036,-0.0340593400036402,99,0.05051909014582634,0.17026221752166748,0.043928541243076324,0.15640656650066376,-0.013855651021003723,0.46464646464646464,0.5959595959595959,-0.13131313131313127,0.18181818181818182,0.5959595959595959,0.2033898305084746,0.85,-0.04068614915013313,0.027797983959317207,0.0422809012234211,0.2085961252450943,-0.029989544472475763,0.0,-0.013855664699216086,0.6841976046562195,0.5858585858585859,0.98989898989899,0.9830508474576272,0.0,0.5320463180541992,0.01075253076851368
h1_macd_hist_31,"(-0.034, 0.00271]",-0.0339954558405295,0.0026445507429352,98,0.047756556421518326,0.1717803180217743,0.04260510206222534,0.16235773265361786,-0.009422585368156433,0.5204081632653061,0.6326530612244898,-0.11224489795918369,0.35714285714285715,0.6326530612244898,0.4032258064516129,0.7222222222222222,-0.024447456002235413,0.04868367314338684,0.05586971715092659,0.2022387683391571,0.07140250434687762,0.0,-0.009422567889227395,0.6813173890113831,0.6122448979591837,0.9795918367346939,0.967741935483871,0.0,0.5290720462799072,0.011822894215583801
h1_macd_hist_31,"(0.00271, 0.0376]",0.0027691680911603,0.0364968457120703,98,0.04610321298241615,0.16354015469551086,0.040281228721141815,0.1550225168466568,-0.008517637848854065,0.4897959183673469,0.5102040816326531,-0.020408163265306145,0.3877551020408163,0.5102040816326531,0.38,0.6041666666666666,-0.01483394205570221,0.020438773557543755,0.051949840039014816,0.2002776712179184,-0.09847384074245814,0.0,-0.00851765375736416,0.6938243508338928,0.4897959183673469,0.9795918367346939,0.96,0.0,0.5259515643119812,0.01206461526453495
h1_macd_hist_31,"(0.0376, 0.139]",0.0380166672232728,0.1390151217793034,99,0.07551119476556778,0.2081754058599472,0.07038222998380661,0.200668603181839,-0.007506802678108215,0.42424242424242425,0.494949494949495,-0.07070707070707072,0.5454545454545454,0.494949494949495,0.46938775510204084,0.38,0.007490114774554968,0.0025454554706811905,0.05568525195121765,0.26525214314460754,-0.06862276753311158,0.0,-0.007506801812636725,0.6936761736869812,0.5252525252525253,0.9696969696969697,1.0,0.06,0.5236474871635437,0.012389893643558025
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.050830401480197906,0.16847574710845947,0.04995504766702652,0.16447794437408447,-0.003997802734375,0.53,0.5,0.030000000000000027,0.33,0.5,0.36,0.7,-0.02585955150425434,0.009029999375343323,0.054856881499290466,0.2235003262758255,0.13655783196792337,0.0,-0.003997795069590216,0.694533109664917,0.47,0.97,0.94,0.0,0.524930477142334,0.011163754388689995
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.055873803794384,0.17802643775939941,0.04795064032077789,0.1599428504705429,-0.018083587288856506,0.38144329896907214,0.6185567010309279,-0.23711340206185572,0.41237113402061853,0.6185567010309279,0.3333333333333333,0.4594594594594595,-0.015015747398138046,0.045494843274354935,0.05144064128398895,0.2156367301940918,-0.13824348691487126,0.0,-0.018083586770388262,0.6815311908721924,0.6288659793814433,0.9896907216494846,1.0,0.02702702702702703,0.5280749201774597,0.011819611303508282
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.05314134061336517,0.17835280299186707,0.04774985462427139,0.1730843335390091,-0.005268469452857971,0.5408163265306123,0.6224489795918368,-0.08163265306122447,0.3469387755102041,0.6224489795918368,0.4098360655737705,0.7567567567567568,-0.016012057662010193,0.05252040550112724,0.052892737090587616,0.21380771696567535,0.0029504606918920517,0.0,-0.005268486024222658,0.6843894124031067,0.6122448979591837,0.9897959183673469,0.9836065573770492,0.0,0.5275523662567139,0.012195314280688763
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.06024852767586708,0.18921232223510742,0.051650743931531906,0.17706254124641418,-0.012149780988693237,0.4444444444444444,0.494949494949495,-0.05050505050505055,0.3838383838383838,0.494949494949495,0.32653061224489793,0.56,-0.015397170558571815,-0.006919194478541613,0.05815388262271881,0.22681665420532227,-0.20276246221674782,0.0,-0.01214976618160503,0.6923373937606812,0.5050505050505051,0.9696969696969697,0.9795918367346939,0.04,0.5301974415779114,0.012947820127010345
h1_recent_momentum,"(-1.0699999999999998, -0.152]",-1.0689999999999884,-0.1519999999999868,100,0.03749900311231613,0.15629400312900543,0.027229879051446915,0.13086852431297302,-0.02542547881603241,0.4,0.61,-0.20999999999999996,0.19,0.61,0.16393442622950818,0.7692307692307693,-0.046896155923604965,0.034599997103214264,0.04581072926521301,0.16275711357593536,-0.15215052052819444,0.0,-0.02542547311633826,0.675862729549408,0.61,1.0,1.0,0.0,0.5375422835350037,0.007986011914908886
h1_recent_momentum,"(-0.152, 0.0435]",-0.1490000000000009,0.0420000000000015,97,0.0750960186123848,0.2046917825937271,0.07136283814907074,0.20154473185539246,-0.0031470507383346558,0.4948453608247423,0.5773195876288659,-0.08247422680412364,0.27835051546391754,0.5773195876288659,0.30357142857142855,0.7560975609756098,-0.0350569486618042,0.04795875772833824,0.04572966322302818,0.26404088735580444,0.1492557763940836,0.0,-0.003147060577229588,0.6903568506240845,0.5773195876288659,1.0,1.0,0.0,0.5308092832565308,0.009541952982544899
h1_recent_momentum,"(0.0435, 0.274]",0.0450000000000159,0.2730000000000245,98,0.04082043468952179,0.15955854952335358,0.039140745997428894,0.1557554006576538,-0.003803148865699768,0.5306122448979592,0.5714285714285714,-0.04081632653061218,0.3673469387755102,0.5714285714285714,0.4107142857142857,0.6904761904761905,-0.012930136173963547,0.039408162236213684,0.05010677129030228,0.1952332854270935,0.13010925946767618,0.0,-0.003803150015598039,0.6917762160301208,0.5612244897959183,0.9897959183673469,0.9821428571428571,0.0,0.5253532528877258,0.010314788669347763
h1_recent_momentum,"(0.274, 1.183]",0.2749999999999772,1.1829999999999927,99,0.0670771524310112,0.19399486482143402,0.06018839031457901,0.18740390241146088,-0.0065909624099731445,0.47474747474747475,0.47474747474747475,0.0,0.6363636363636364,0.47474747474747475,0.6170212765957447,0.34615384615384615,0.02243746630847454,-0.022181816399097443,0.04921586439013481,0.2435435950756073,-0.13976862333730333,0.0,-0.006590959766522196,0.6952369213104248,0.46464646464646464,0.9292929292929293,0.9148936170212766,0.057692307692307696,0.5169559121131897,0.010228571482002735
h1_rsi_14_31,"(12.73, 43.268]",12.731481481479308,43.26059050064119,99,0.0502731092274189,0.16999942064285278,0.04399433359503746,0.15938250720500946,-0.010616913437843323,0.494949494949495,0.6464646464646465,-0.15151515151515155,0.24242424242424243,0.6464646464646465,0.296875,0.8571428571428571,-0.033400293439626694,0.047969698905944824,0.05022260919213295,0.20578676462173462,0.05894789346116414,0.0,-0.010616913830598042,0.6817032098770142,0.5959595959595959,0.9494949494949495,0.921875,0.0,0.5274643301963806,0.013539457693696022
h1_rsi_14_31,"(43.268, 54.758]",43.29028635597958,54.74108944183013,98,0.06577041000127792,0.2019006311893463,0.057340458035469055,0.19599640369415283,-0.0059042274951934814,0.4897959183673469,0.5816326530612245,-0.09183673469387754,0.35714285714285715,0.5816326530612245,0.3684210526315789,0.6585365853658537,-0.021069636568427086,0.04632652923464775,0.05290844291448593,0.23627303540706635,-0.10414928345650867,0.0,-0.0059042307643257875,0.6853870749473572,0.5918367346938775,0.9897959183673469,1.0,0.024390243902439025,0.5284496545791626,0.011086944490671158
h1_rsi_14_31,"(54.758, 65.262]",54.77528089887732,65.11885019347699,98,0.04355541616678238,0.15733659267425537,0.03573092445731163,0.14004290103912354,-0.017293691635131836,0.4387755102040816,0.5204081632653061,-0.08163265306122452,0.32653061224489793,0.5204081632653061,0.27450980392156865,0.6170212765957447,-0.023459594696760178,0.0048673455603420734,0.05118783563375473,0.18900932371616364,-0.2278188312517313,0.0,-0.017293676629434436,0.6889065504074097,0.5204081632653061,1.0,1.0,0.0,0.5301522016525269,0.011736372485756874
h1_rsi_14_31,"(65.262, 92.239]",65.30963302752295,92.23897264098213,99,0.06044734641909599,0.18476302921772003,0.06023428216576576,0.17922209203243256,-0.005540937185287476,0.47474747474747475,0.48484848484848486,-0.01010101010101011,0.5454545454545454,0.48484848484848486,0.5208333333333334,0.43137254901960786,0.005399082787334919,0.00012120995961595327,0.05616794154047966,0.24531884491443634,0.1058379244947684,0.0,-0.005540974870926193,0.6970102190971375,0.5050505050505051,0.9797979797979798,1.0,0.0392156862745098,0.5246872901916504,0.011610161513090134
h1_trend_consistency,"(0.483, 0.516]",0.4838709677419355,0.5161290322580645,141,0.06328931450843811,0.1956283152103424,0.053217992186546326,0.17635491490364075,-0.01927340030670166,0.425531914893617,0.574468085106383,-0.148936170212766,0.014184397163120567,0.574468085106383,0.012345679012345678,0.9833333333333333,-0.07017334550619125,0.03321276605129242,0.026279926300048828,0.2292412370443344,0.0532458362054678,0.0,-0.019273389201835862,0.6873165965080261,0.574468085106383,1.0,1.0,0.0,0.5342110395431519,0.009814361110329628
h1_trend_consistency,"(0.516, 0.548]",0.5483870967741935,0.5483870967741935,105,0.03724753484129906,0.15730330348014832,0.03429650142788887,0.15073151886463165,-0.006571784615516663,0.44761904761904764,0.5238095238095238,-0.0761904761904762,0.14285714285714285,0.5238095238095238,0.10909090909090909,0.82,-0.023517129942774773,0.02134285680949688,0.023900583386421204,0.18466731905937195,-0.0636508227391109,0.0,-0.006571804146681511,0.6884961724281311,0.5238095238095238,1.0,1.0,0.0,0.5272852182388306,0.011529519222676754
h1_trend_consistency,"(0.548, 0.581]",0.5806451612903226,0.5806451612903226,89,0.04245828837156296,0.15433746576309204,0.04153610020875931,0.15404312312602997,-0.00029434263706207275,0.550561797752809,0.5842696629213483,-0.0337078651685393,0.7865168539325843,0.5842696629213483,0.7884615384615384,0.21621621621621623,0.01549801416695118,0.020157301798462868,0.022464029490947723,0.20340421795845032,-0.0611326012625326,0.0,-0.0002943261557917818,0.6882033944129944,0.5842696629213483,0.9775280898876404,0.9807692307692307,0.02702702702702703,0.5232928395271301,0.010916770435869694
h1_trend_consistency,"(0.581, 0.645]",0.6129032258064516,0.6451612903225806,59,0.08579123765230179,0.21169929206371307,0.07861091941595078,0.20425449311733246,-0.007444798946380615,0.5254237288135594,0.5423728813559322,-0.016949152542372836,0.9830508474576272,0.5423728813559322,0.96875,0.0,0.0652276799082756,0.017966100946068764,0.03608992323279381,0.28017714619636536,-0.18572184815704265,0.0,-0.0074448061917545385,0.6901618838310242,0.5084745762711864,0.8983050847457628,0.875,0.07407407407407407,0.5193936228752136,0.012105390429496765
