weekday,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio,weekday_name
0,45,0.06637585163116455,0.20306001603603363,0.06764804571866989,0.19962777197360992,-0.003432244062423706,0.4888888888888889,0.6888888888888889,-0.2,0.4888888888888889,0.6888888888888889,0.4838709677419355,0.5,0.006933141499757767,0.07553333044052124,0.03841782361268997,0.2510089576244354,0.14577927911870014,0.0,-0.003432264572216406,0.6854485869407654,0.6428571428571429,0.35714285714285715,0.5,1.0,0.4922158122062683,0.024708440527319908,14,0.3111111111111111,Mon
1,72,0.05726656690239906,0.1725287139415741,0.05620087683200836,0.16471733152866364,-0.007811382412910461,0.5138888888888888,0.6111111111111112,-0.09722222222222232,0.625,0.6111111111111112,0.6136363636363636,0.35714285714285715,0.01821710914373398,0.04758332669734955,0.04416384547948837,0.23363633453845978,0.006405719829240999,0.0,-0.0078114020482947365,0.7187502980232239,0.2857142857142857,0.5,0.3333333333333333,0.2,0.5020055174827576,0.02014058083295822,14,0.19444444444444445,Tue
2,72,0.04774731770157814,0.15729112923145294,0.045561764389276505,0.15585538744926453,-0.0014357417821884155,0.4861111111111111,0.4861111111111111,0.0,0.4166666666666667,0.4861111111111111,0.4,0.5675675675675675,-0.00400463305413723,0.026277778670191765,0.026471924036741257,0.21261534094810486,-0.08210657196529907,0.0,-0.0014357314470948494,0.6748266220092773,0.7857142857142857,0.9285714285714286,0.9166666666666666,0.0,0.5117668509483337,0.008771399967372417,14,0.19444444444444445,Wed
3,81,0.0504787340760231,0.17606031894683838,0.04873887076973915,0.1741483360528946,-0.0019119828939437866,0.5308641975308642,0.5679012345679012,-0.03703703703703698,0.6172839506172839,0.5679012345679012,0.6304347826086957,0.4,0.009493548423051834,0.02102469652891159,0.030344730243086815,0.2203478217124939,-0.06519222128325497,0.0,-0.0019119833078649275,0.6910406351089478,0.5714285714285714,0.47619047619047616,0.5454545454545454,0.6,0.505993127822876,0.05052126199007034,21,0.25925925925925924,Thu
4,96,0.046378955245018005,0.17231838405132294,0.042552005499601364,0.1698397547006607,-0.0024786293506622314,0.5208333333333334,0.5416666666666666,-0.02083333333333326,0.5625,0.5416666666666666,0.5769230769230769,0.45454545454545453,0.012055054306983948,0.010177083313465118,0.0401737354695797,0.20626263320446014,-0.13378802211742688,0.0,-0.002478622402122706,0.718548595905304,0.391304347826087,0.17391304347826086,0.14285714285714285,0.7777777777777778,0.4792060852050781,0.024660944938659668,23,0.23958333333333334,Fri
5,28,0.03835078328847885,0.13822698593139648,0.036989811807870865,0.14209243655204773,0.003865450620651245,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.9166666666666666,0.3125,0.03955388069152832,-0.05782143026590347,0.0420561246573925,0.1809319108724594,0.37035254377615623,0.0,0.0038654452988079713,0.7318975329399109,0.25,0.75,0.0,0.25,0.5184135437011719,0.024297993630170822,4,0.14285714285714285,Sat
